Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5597332119941711	0.9027510285377502	0.19741502404212952	0.11380934715270996	0.8985094428062439	0.9368783235549927	0.4392455518245697	0.22116778790950775	0.5754851698875427	0.28109291195869446	0.47395840287208557	0.2734220027923584	0.5195235013961792	0.412368506193161	0.3743542730808258	0.5815361738204956	0.44214993715286255	0.36589768528938293	0.5720053315162659	0.5069218873977661	0.4111945629119873	0.44372838735580444	0.3839554488658905	0.41730889678001404	0.4056668281555176	0.37741708755493164	0.4103926718235016	0.4387381076812744	0.49594467878341675	0.6049693822860718	0.5446903705596924	0.4078642427921295	0.33225589990615845
LGR5	-	-	-	-	NA	classA	0.6244950890541077	0.5952720642089844	0.22953945398330688	0.2984784245491028	0.5866873264312744	0.5078068375587463	0.6224200129508972	0.7487626075744629	0.04663810133934021	0.7063835263252258	0.9764038324356079	1.0	0.8714567422866821	0.4915139973163605	0.27524372935295105	0.30723950266838074	0.4955461621284485	0.3721524477005005	0.5224907398223877	0.43139564990997314	0.4638691246509552	0.4962087571620941	0.34561964869499207	0.5816044807434082	0.336681604385376	0.4314686059951782	0.6346843242645264	0.5399326682090759	0.3481941223144531	0.26760703325271606	0.3864331841468811	0.49997565150260925	0.4005558490753174
ADGRE1	-	-	-	-	NA	classB	0.5891623497009277	0.9315440058708191	0.2933242917060852	0.2508400082588196	0.3037070631980896	0.4138527512550354	0.28734201192855835	0.8721609115600586	0.3099339008331299	0.36594563722610474	0.3965921998023987	0.4189925789833069	0.2888928949832916	0.7106348276138306	0.4018692970275879	0.4753028154373169	0.45730826258659363	0.7310173511505127	0.7489663362503052	0.5210199356079102	0.46397462487220764	0.24807001650333405	0.5909367203712463	0.5107802152633667	0.9940978288650513	0.5513701438903809	0.36794304847717285	0.6836552023887634	0.3809566795825958	0.09075549244880676	0.7407417297363281	0.5254207849502563	0.43269070982933044
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5333916544914246	0.9290429353713989	0.20443731546401978	0.06298315525054932	0.9606432914733887	0.9428298473358154	0.4705028533935547	0.19631445407867432	0.5770009756088257	0.2871192693710327	0.4554283022880554	0.2965552508831024	0.47413623332977295	0.40456247329711914	0.36709150671958923	0.5941917896270752	0.4536682963371277	0.3385360538959503	0.513630747795105	0.49054229259490967	0.3494455814361572	0.4326826333999634	0.3641681373119354	0.47635123133659363	0.41221877932548523	0.36578837037086487	0.40703481435775757	0.4590665102005005	0.4551488161087036	0.47497105598449707	0.4865531325340271	0.449387788772583	0.3628718852996826
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5391687750816345	0.9145512580871582	0.18496446311473846	0.07297548651695251	0.9257140755653381	0.9355108737945557	0.431652307510376	0.2150803953409195	0.5313873887062073	0.26236921548843384	0.5072630047798157	0.21915340423583984	0.5491902232170105	0.4396730661392212	0.28520920872688293	0.4257822632789612	0.4615972936153412	0.36423760652542114	0.5411697626113892	0.5041163563728333	0.4035518765449524	0.4860793948173523	0.3923364281654358	0.4011352062225342	0.4065859913825989	0.3554072976112366	0.36226505041122437	0.4023796021938324	0.4475984275341034	0.551841139793396	0.5218679904937744	0.4387587904930115	0.33576735854148865
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.6619949340820312	0.9207264184951782	0.3114304542541504	0.33581680059432983	0.40750154852867126	0.4402862787246704	0.4236164391040802	0.9619252681732178	0.3372200131416321	0.4582260847091675	0.2690961956977844	0.3800625801086426	0.30327582359313965	0.47263771295547485	0.07964649796485901	0.4742353558540344	0.4222559332847595	0.5255827307701111	0.2583801746368408	0.6280155181884766	0.25262337923049927	0.389200896024704	0.389350563287735	0.60821533203125	0.0	0.13506358861923218	0.8411527276039124	0.8551734685897827	0.0	0.43988919258117676	0.22419381141662598	0.0	0.9549118876457214
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5241796374320984	0.9330625534057617	0.19247886538505554	0.05712825059890747	0.9670737981796265	0.9359971284866333	0.4576374590396881	0.19766277074813843	0.5759578347206116	0.31627243757247925	0.4679555594921112	0.2670362889766693	0.5296778678894043	0.4414646625518799	0.31654924154281616	0.5159537196159363	0.4623224437236786	0.3521652817726135	0.4956970810890198	0.47548627853393555	0.3156074285507202	0.42841219902038574	0.3587934076786041	0.4683428406715393	0.41397446393966675	0.3589757978916168	0.38593241572380066	0.4523686170578003	0.43736034631729126	0.45520856976509094	0.4835759997367859	0.4704517722129822	0.35973700881004333
TAS1R3	-	-	-	-	NA	classC	0.5593774318695068	0.9805605411529541	0.19910256564617157	0.0486849844455719	0.9999999403953552	0.9689702391624451	0.5295630693435669	0.2361157089471817	0.4914216995239258	0.20017342269420624	0.4732498824596405	0.20970241725444794	0.5234127044677734	0.45775318145751953	0.22599463164806366	0.4888336956501007	0.49552974104881287	0.24336163699626923	0.3493279218673706	0.21595683693885803	0.41890329122543335	0.4926418364048004	0.3781491219997406	0.5539544820785522	0.4147784113883972	0.4783003330230713	0.5915053486824036	0.49749472737312317	0.4056200087070465	0.3446366488933563	0.3927052915096283	0.6631354093551636	0.48102954030036926
TAS1R1	-	-	-	-	NA	classC	0.5200369954109192	0.9936716556549072	0.18302400410175323	0.0	0.9846479892730713	0.9883018136024475	0.48833224177360535	0.22532802820205688	0.5035203099250793	0.1532767117023468	0.4731801152229309	0.21325139701366425	0.48557907342910767	0.4600158631801605	0.3267538547515869	0.5002791285514832	0.4504299461841583	0.22695039212703705	0.4239293038845062	0.2143651396036148	0.4487631320953369	0.49257099628448486	0.35551556944847107	0.5415759086608887	0.4070456922054291	0.44655323028564453	0.5198712348937988	0.5884323120117188	0.3880951702594757	0.33558905124664307	0.3852881193161011	0.6644067168235779	0.49839162826538086
TAS1R2	-	-	-	-	NA	classC	0.5484617948532104	0.9806666374206543	0.21407583355903625	0.015912681818008423	0.9746126532554626	0.983398973941803	0.50789874792099	0.22896291315555573	0.49517425894737244	0.13900715112686157	0.45947644114494324	0.2603517770767212	0.4184420704841614	0.41062843799591064	0.32619085907936096	0.5728341937065125	0.4478689730167389	0.2313011735677719	0.44788920879364014	0.20671553909778595	0.4825178384780884	0.49445655941963196	0.361606627702713	0.557211697101593	0.3776684105396271	0.4505363702774048	0.5287163853645325	0.5552928447723389	0.3770039677619934	0.3114989399909973	0.3831794857978821	0.6721847057342529	0.49675142765045166
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.577308177947998	0.9596335887908936	0.2647567093372345	0.24072162806987762	0.3483588695526123	0.40059104561805725	0.2759847640991211	0.9008185863494873	0.3220774531364441	0.4587987959384918	0.34707111120224	0.40080583095550537	0.3482755124568939	0.7348897457122803	0.29501858353614807	0.4754878282546997	0.44694674015045166	0.7768133878707886	0.6683599948883057	0.4524313807487488	0.3938129246234894	0.286327064037323	0.5722492933273315	0.47455355525016785	0.9373525381088257	0.5301293134689331	0.45887336134910583	0.5552466511726379	0.3663930594921112	0.12745815515518188	0.6838780641555786	0.5426376461982727	0.29382461309432983
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5641875267028809	0.9366803169250488	0.27453118562698364	0.22637589275836945	0.3460782766342163	0.403117835521698	0.2702192962169647	0.8928794264793396	0.33292481303215027	0.446250855922699	0.349747896194458	0.40254753828048706	0.39427676796913147	0.762923002243042	0.28233247995376587	0.4854503571987152	0.4657476246356964	0.7711844444274902	0.669945240020752	0.4348702132701874	0.4326584041118622	0.23347415030002594	0.6259976625442505	0.4984194338321686	1.0	0.49823999404907227	0.4530653953552246	0.6393724679946899	0.3566488027572632	0.1805095374584198	0.6978612542152405	0.5739575624465942	0.4159610867500305
GPR156	-	-	-	-	NA	classC	1.0	0.6270449757575989	0.5275413990020752	0.9704165458679199	0.5003350377082825	0.4950149655342102	0.8746153116226196	0.4836810529232025	0.6654162406921387	0.4325874149799347	0.4044986069202423	0.39305365085601807	0.5755190253257751	0.568694531917572	0.4778960347175598	0.6221998929977417	0.6083464622497559	0.6391693353652954	0.4248172640800476	0.2735232412815094	1.0	0.8320556282997131	0.7635985612869263	0.13925278186798096	0.5824165344238281	0.6469394564628601	0.5095484256744385	0.4401053786277771	0.6012954711914062	0.7842639684677124	0.40207481384277344	0.5105170607566833	0.5468185544013977
ADGRG7	-	-	-	-	NA	classB	0.6538503170013428	0.9062173962593079	0.40859314799308777	0.35180768370628357	0.23226413130760193	0.301379919052124	0.4149187505245209	0.9287574887275696	0.3133951425552368	0.2002236694097519	0.2849434018135071	0.34189894795417786	0.13591715693473816	0.5967758893966675	0.3867734968662262	0.7000976800918579	0.3434532582759857	0.2834370732307434	0.4394427537918091	0.4681636691093445	0.13980180025100708	0.40104636549949646	0.21167436242103577	0.41229480504989624	0.4196583926677704	0.326550155878067	0.4008379578590393	0.33928149938583374	0.5406502485275269	0.5042260885238647	0.34878718852996826	0.5344141721725464	0.1423918604850769
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8334200382232666	0.8546237945556641	0.4651625454425812	0.742542028427124	0.1431150734424591	0.38671934604644775	0.6491687297821045	0.3062853515148163	0.542082667350769	0.2842518985271454	0.802193284034729	0.31175854802131653	0.23049698770046234	0.6307973861694336	0.20025809109210968	0.7068872451782227	0.4401770830154419	0.4181622862815857	0.252918004989624	0.38842329382896423	0.4825277626514435	0.5984609723091125	0.5323702096939087	0.38494372367858887	0.33142563700675964	0.5805274248123169	0.5352469682693481	0.5757712721824646	0.5206971764564514	0.5803537964820862	0.44606345891952515	0.5067800879478455	0.35089558362960815
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6678634881973267	0.5585127472877502	0.318793922662735	0.44071516394615173	0.4682016372680664	0.4628314971923828	0.5969703197479248	0.6658169031143188	0.12827441096305847	0.5541657209396362	0.8733503818511963	0.8488332629203796	0.5939420461654663	0.3972828686237335	0.47528886795043945	0.5218310356140137	0.4117406904697418	0.17569075524806976	0.5015535950660706	0.31760644912719727	0.38294070959091187	0.5164065957069397	0.32149460911750793	0.39027124643325806	0.4044411778450012	0.3332218825817108	0.30100733041763306	0.3277057409286499	0.5605052709579468	0.8670613169670105	0.420299232006073	0.5735580921173096	0.47131067514419556
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.5486660003662109	0.5684620141983032	0.302303671836853	0.2632306218147278	0.47457900643348694	0.47121644020080566	0.5139849185943604	0.6051068305969238	0.14016833901405334	0.5947999358177185	0.8569883108139038	0.9438146352767944	0.6281636357307434	0.6000843644142151	0.5626710057258606	0.45022261142730713	0.34478360414505005	0.17085421085357666	0.5096340775489807	0.5012388229370117	0.3529644310474396	0.478104829788208	0.33744585514068604	0.3951469957828522	0.429830402135849	0.5582453012466431	0.4091091454029083	0.7191566228866577	0.41824522614479065	0.2486254721879959	0.48964524269104004	0.4697604775428772	0.26503345370292664
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.5470676422119141	0.5742958784103394	0.3125185966491699	0.2580021619796753	0.4563788175582886	0.4663803279399872	0.5189949870109558	0.6087272763252258	0.13310793042182922	0.5632309317588806	0.8505159616470337	0.9186074733734131	0.6189408302307129	0.6023799777030945	0.5976405143737793	0.3985680639743805	0.34385961294174194	0.1244955062866211	0.5283874273300171	0.49348360300064087	0.4261833429336548	0.47879692912101746	0.3409331738948822	0.44017884135246277	0.39341822266578674	0.551254391670227	0.37365561723709106	0.7668768763542175	0.41397225856781006	0.25831902027130127	0.510615348815918	0.47688281536102295	0.2676830589771271
GPR149	-	-	-	-	NA	classA	0.909111499786377	0.45163172483444214	0.4890632927417755	1.0	0.36465850472450256	0.6053235530853271	0.7216216921806335	0.5174313187599182	0.7104982137680054	0.37242236733436584	0.42812249064445496	0.43375664949417114	0.7017926573753357	0.40219664573669434	0.30696913599967957	1.0	0.618593156337738	0.3812369108200073	0.37766537070274353	0.5076383352279663	0.6784133911132812	0.7415690422058105	0.5035691261291504	0.12337324023246765	0.4943307042121887	0.23820634186267853	0.276096910238266	0.5088418126106262	0.24313777685165405	0.15500903129577637	0.574957549571991	0.35382986068725586	0.7711970806121826
ADGRF2	-	-	-	-	NA	classB	0.702672004699707	0.9058193564414978	0.4566567540168762	0.4160989820957184	0.2041347771883011	0.3278864026069641	0.467311829328537	0.9804326295852661	0.2012658715248108	0.0	0.3069283068180084	0.274556428194046	0.0	0.6004090309143066	0.5130324363708496	0.489212304353714	0.37099888920783997	0.17335094511508942	0.4672430157661438	0.43129026889801025	0.441879540681839	0.6887091994285583	0.18296599388122559	0.43482881784439087	0.26363053917884827	0.3740346133708954	0.163633793592453	0.4949509799480438	0.5130743980407715	0.6228622198104858	0.5654566884040833	0.6540381908416748	0.24813984334468842
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7388298511505127	0.8789858818054199	0.45542478561401367	0.6420958638191223	0.10395549237728119	0.36885470151901245	0.5638580918312073	0.22643782198429108	0.5740101337432861	0.40868568420410156	0.7974474430084229	0.34616056084632874	0.23221449553966522	0.6866349577903748	0.31935742497444153	0.9402389526367188	0.39181825518608093	0.49555709958076477	0.37055540084838867	0.498037189245224	0.4267107844352722	0.5573686957359314	0.40436863899230957	0.4760162830352783	0.42844370007514954	0.48290881514549255	0.570753812789917	0.39027902483940125	0.5096407532691956	0.6362403631210327	0.4387730658054352	0.5297482013702393	0.5024790167808533
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6238421201705933	0.5655078887939453	0.3321835994720459	0.36791762709617615	0.464460551738739	0.41921132802963257	0.5487159490585327	0.6380928754806519	0.12707558274269104	0.5282818675041199	0.8762439489364624	0.8755241632461548	0.6296349167823792	0.4880862236022949	0.49293649196624756	0.4676060974597931	0.3663186728954315	0.14145898818969727	0.5564860701560974	0.3221624195575714	0.32401061058044434	0.5260826349258423	0.3447345793247223	0.3765203356742859	0.35123661160469055	0.32504165172576904	0.2031276524066925	0.34203779697418213	0.5881444215774536	0.9626452922821045	0.46955931186676025	0.5761737823486328	0.4459088444709778
ADGRF4	-	-	-	-	NA	classB	0.6609650254249573	0.9270354509353638	0.42984747886657715	0.36570367217063904	0.23815003037452698	0.31409788131713867	0.43546682596206665	0.9920642375946045	0.25876885652542114	0.11466193199157715	0.26567697525024414	0.30396491289138794	0.04249957203865051	0.6013281941413879	0.43408483266830444	0.5460608005523682	0.32555699348449707	0.21705123782157898	0.44614657759666443	0.46128934621810913	0.23105713725090027	0.6041216850280762	0.1577206403017044	0.4079573154449463	0.27201977372169495	0.3345915675163269	0.25554531812667847	0.37541937828063965	0.5610724687576294	0.5633577704429626	0.4036349356174469	0.5433734059333801	0.25868576765060425
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5839320421218872	0.569070041179657	0.3032066822052002	0.3229389488697052	0.45321857929229736	0.41624248027801514	0.5379706621170044	0.6129104495048523	0.11450883746147156	0.5274775624275208	0.8797681331634521	0.9040452241897583	0.6486934423446655	0.5049222111701965	0.5346012115478516	0.4495101869106293	0.36631152033805847	0.133768230676651	0.5608968734741211	0.37311846017837524	0.32612529397010803	0.5005703568458557	0.3232148289680481	0.3823329508304596	0.3626498281955719	0.32784098386764526	0.2200629860162735	0.3966515064239502	0.5356622338294983	0.8693757653236389	0.42355597019195557	0.5394799709320068	0.453408420085907
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6340446472167969	0.9212161302566528	0.3901301324367523	0.5063062310218811	0.04871812462806702	0.358119398355484	0.4485516846179962	0.1856192946434021	0.5123714804649353	0.33169737458229065	0.9919516444206238	0.1844060719013214	0.16279950737953186	0.839087724685669	0.4283941686153412	0.43791502714157104	0.32759881019592285	0.5005471110343933	0.561166524887085	0.5557613968849182	0.2563478350639343	0.32999587059020996	0.3227860629558563	0.5507756471633911	0.39848384261131287	0.3799687623977661	0.2616673707962036	0.3851570785045624	0.4671553075313568	0.32856762409210205	0.3340684771537781	0.3149971067905426	0.15310955047607422
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7687679529190063	0.8494663238525391	0.5037785768508911	0.5089739561080933	0.2582504451274872	0.30065685510635376	0.5218717455863953	0.9956402778625488	0.2269076555967331	0.15846222639083862	0.3052142560482025	0.21960784494876862	0.17530345916748047	0.3581610321998596	0.3230160176753998	0.34773582220077515	0.43287476897239685	0.17378777265548706	0.24991993606090546	0.27591004967689514	0.5365577936172485	0.7727359533309937	0.20709149539470673	0.39048701524734497	0.055129945278167725	0.35401850938796997	0.47592031955718994	0.3349716365337372	0.47151148319244385	0.7837058305740356	0.36500245332717896	0.6336758136749268	0.32506877183914185
ADGRL4	-	-	-	-	NA	classB	0.6043555736541748	0.965522289276123	0.3373679518699646	0.2373770773410797	0.2945031523704529	0.3429184556007385	0.3004876375198364	0.9701241254806519	0.27804648876190186	0.29293394088745117	0.2539593577384949	0.3719673454761505	0.12072890996932983	0.6062338352203369	0.3534659147262573	0.5728411078453064	0.38841208815574646	0.5793822407722473	0.5835103392601013	0.4761984944343567	0.4541744887828827	0.4082406461238861	0.41071751713752747	0.46598175168037415	0.49417081475257874	0.3830564022064209	0.3500945270061493	0.4764486253261566	0.4502944052219391	0.3795832097530365	0.5146439671516418	0.5176900625228882	0.2587769031524658
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6760410070419312	0.9061117172241211	0.4662007987499237	0.5508981347084045	0.07038003206253052	0.3494839668273926	0.5122595429420471	0.12905246019363403	0.5916212201118469	0.36493372917175293	0.8137496113777161	0.4081821143627167	0.16173484921455383	0.7355405688285828	0.33665046095848083	0.9199070334434509	0.33703118562698364	0.5307061672210693	0.4513615071773529	0.3968932628631592	0.39075323939323425	0.5249907970428467	0.3663371801376343	0.4651373624801636	0.40229400992393494	0.3673825263977051	0.3047032654285431	0.5649916529655457	0.3727860450744629	0.422545850276947	0.34514281153678894	0.4537753760814667	0.3852379322052002
ADGRE3	-	-	-	-	NA	classB	0.576049268245697	0.9469397068023682	0.3526969254016876	0.2529967427253723	0.31599703431129456	0.2970866560935974	0.29522383213043213	0.8949551582336426	0.4145488142967224	0.3836449384689331	0.23848965764045715	0.37866413593292236	0.3466618061065674	0.7177237272262573	0.30790209770202637	0.5375283360481262	0.39666518568992615	0.5591282248497009	0.4921548664569855	0.38953229784965515	0.3330276310443878	0.28781741857528687	0.5775094032287598	0.45569679141044617	0.6444922685623169	0.4338409900665283	0.5768336057662964	0.5744043588638306	0.42960086464881897	0.5699766874313354	0.548081636428833	0.5235451459884644	0.3743298053741455
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6377414464950562	0.929854154586792	0.4158710837364197	0.47045639157295227	0.02187088131904602	0.3221493363380432	0.47120949625968933	0.19333289563655853	0.4091307520866394	0.32339486479759216	1.0	0.1803288608789444	0.09980824589729309	0.6399728059768677	0.32763388752937317	0.3953583538532257	0.31476184725761414	0.4202114939689636	0.39983803033828735	0.5182729959487915	0.5321701169013977	0.5076449513435364	0.40742069482803345	0.5841624140739441	0.2737204134464264	0.4948618412017822	0.4061560332775116	0.4518822431564331	0.3964473307132721	0.4546072781085968	0.5457609295845032	0.4016185402870178	0.34575575590133667
GPR50	-	-	-	-	NA	classA	0.5488311052322388	0.3810412883758545	0.20078131556510925	0.620852530002594	0.31794747710227966	0.6622530221939087	0.4004124701023102	0.5105043053627014	0.5851649045944214	0.37594082951545715	0.6412706971168518	0.18009352684020996	0.7755746841430664	1.0	1.0	0.5462191104888916	1.0	0.7849411964416504	0.6937721371650696	0.9126571416854858	0.8521623611450195	0.15731945633888245	0.37445151805877686	1.0	0.2273503690958023	0.1610725224018097	0.5096760392189026	0.4972655773162842	0.22941453754901886	0.6912917494773865	0.0	0.5777187943458557	0.4480716288089752
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	0.6881959438323975	0.4754630923271179	0.3634513318538666	0.8287115097045898	0.22468464076519012	0.6941090822219849	0.6240102648735046	0.6270101070404053	0.2489081621170044	0.4282310903072357	0.7425410747528076	0.0	0.5467361211776733	0.14836254715919495	0.4269317090511322	0.10503894090652466	0.5324268937110901	0.23604193329811096	0.09310486912727356	0.5701463222503662	0.5750336647033691	0.40021368861198425	0.6147027015686035	0.5782709121704102	0.27665090560913086	0.8425730466842651	0.8189984560012817	0.3974655568599701	0.3927050530910492	0.5666212439537048	0.6324864029884338	0.334183007478714	0.056889623403549194
