Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.12779249250888824	0.8502545952796936	0.695451557636261	0.00963941216468811	0.3722367286682129	0.49176135659217834	0.6506636142730713	0.3723147511482239	0.10418924689292908	0.45797568559646606	0.9567019939422607	0.5429587364196777	0.2946741580963135	0.6117691397666931	0.5330121517181396	0.3913516402244568	0.5127047300338745	0.5197669267654419	0.7493775486946106	0.35185444355010986	0.425012469291687	0.48492002487182617	0.47469672560691833	0.4754803776741028	0.7546877264976501	0.6084030866622925	0.696419894695282	0.38058334589004517	0.3740646243095398	0.4768509268760681	0.3845270574092865	0.3788067400455475	0.5293460488319397	0.3000882863998413	0.45083850622177124	0.5452347993850708	0.30051103234291077	0.5304441452026367	0.3622409999370575	0.4471043050289154	0.3643043637275696	0.31665951013565063	0.6649537086486816	0.5702881813049316	0.5093274712562561	0.36414971947669983	0.3255179822444916	0.3138362169265747	0.6559633612632751	0.5415130853652954	0.39480525255203247	0.6568535566329956
LGR5	-	-	-	-	NA	classA	0.21498370170593262	0.7509844303131104	0.5433483719825745	0.3237733840942383	0.38962456583976746	0.33868879079818726	0.6426719427108765	0.40421056747436523	0.3138362765312195	0.5641058683395386	0.5096690058708191	0.3761765956878662	0.5791394710540771	0.13433623313903809	0.5502455234527588	0.7342584133148193	0.0	0.0	0.29687097668647766	0.8764569759368896	0.38940009474754333	0.31442326307296753	0.2519596815109253	0.3661883771419525	0.2880089282989502	0.4625455141067505	0.40620267391204834	0.4527066648006439	0.41721227765083313	0.5426934957504272	0.4278353154659271	0.5981080532073975	0.3776867985725403	0.2691168189048767	0.40228471159935	0.4398191273212433	0.48133790493011475	0.5062963366508484	0.29599499702453613	0.23615744709968567	0.3190291225910187	0.38704121112823486	0.5981801152229309	0.5642112493515015	0.5304194688796997	0.48825666308403015	0.19115127623081207	0.3181875944137573	0.3565971255302429	0.2762828469276428	0.3345527946949005	0.6299586296081543
ADGRE1	-	-	-	-	NA	classB	0.30183669924736023	0.7459573745727539	0.8380913734436035	0.2320549041032791	0.3432155251502991	0.4191736876964569	0.5344521403312683	0.32614827156066895	0.6453825235366821	0.42393431067466736	0.4345760941505432	0.037766218185424805	0.45478498935699463	0.19329047203063965	0.5426161289215088	0.5593901872634888	0.38722336292266846	0.6634908318519592	0.2943558692932129	0.3028171956539154	0.41967636346817017	0.5778469443321228	0.3570325970649719	0.42671358585357666	0.5076375603675842	0.3763366937637329	0.5577569603919983	0.16853190958499908	0.2952020764350891	0.29456377029418945	0.7830402255058289	0.7427839040756226	0.6182270646095276	0.6375784277915955	0.12925544381141663	0.3407672941684723	0.5394518971443176	0.5944445133209229	0.5263166427612305	0.2522343397140503	0.48365217447280884	0.409285306930542	0.6450653076171875	0.6211702227592468	0.7318645715713501	0.7589921355247498	0.6405179500579834	0.0761178731918335	0.7253794074058533	0.3465956449508667	0.5034468770027161	0.7031174898147583
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.1085943877696991	0.8233262300491333	0.6955965161323547	0.0	0.3953717350959778	0.5172370076179504	0.7250220775604248	0.3720741868019104	0.10821807384490967	0.37270355224609375	0.9901149272918701	0.5455107688903809	0.21726787090301514	0.6767444014549255	0.5136988162994385	0.39570870995521545	0.5577775835990906	0.4766760766506195	0.6922968626022339	0.40262389183044434	0.3705054819583893	0.519382119178772	0.4230952858924866	0.4407102167606354	0.6505744457244873	0.5995103716850281	0.6662908792495728	0.3718557357788086	0.4634968936443329	0.4505179524421692	0.384296178817749	0.37052205204963684	0.5737810730934143	0.3301815688610077	0.5042673945426941	0.3779071569442749	0.355893075466156	0.481865793466568	0.24300658702850342	0.49572277069091797	0.3222506046295166	0.2705131769180298	0.6643673181533813	0.4757862091064453	0.4412940740585327	0.3599758446216583	0.3841257691383362	0.29265573620796204	0.6115763187408447	0.5309195518493652	0.33006203174591064	0.5258277654647827
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.13356807827949524	0.8165728449821472	0.7835439443588257	0.10780924558639526	0.20448346436023712	0.437861829996109	0.6957085132598877	0.385435551404953	0.17193931341171265	0.4747200012207031	0.991382896900177	0.6201094388961792	0.2565189003944397	0.5614998936653137	0.48622679710388184	0.3706825077533722	0.5230105519294739	0.5242137312889099	0.7445207834243774	0.3566107153892517	0.3813280463218689	0.4257650673389435	0.47320443391799927	0.46138060092926025	0.7545086145401001	0.5862675905227661	0.6373677849769592	0.45033907890319824	0.2947703003883362	0.554930567741394	0.40658384561538696	0.463768869638443	0.6279153227806091	0.287139356136322	0.4563717544078827	0.5629203915596008	0.37863731384277344	0.5845372676849365	0.43290120363235474	0.2924446165561676	0.3105091452598572	0.42834317684173584	0.658861517906189	0.5391712784767151	0.561726987361908	0.41339853405952454	0.24912892282009125	0.22219133377075195	0.5723610520362854	0.49962401390075684	0.3731548488140106	0.6287090182304382
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.2661132514476776	0.8471728563308716	0.8364486694335938	0.3527650237083435	0.4363264739513397	0.4084380865097046	0.6578237414360046	0.35227862000465393	0.569267988204956	0.4563785791397095	0.3425631821155548	0.055035173892974854	0.09231697022914886	0.20963187515735626	0.4420721232891083	0.43179208040237427	0.6080172657966614	0.4703723192214966	0.3931085467338562	0.4572605490684509	0.3028676211833954	0.47613832354545593	0.40334153175354004	0.42300838232040405	0.45001980662345886	0.339550256729126	0.4971659779548645	0.6854277849197388	0.6794628500938416	0.42069852352142334	0.3770800828933716	0.7607265114784241	0.2313586324453354	0.3138037323951721	0.4677483141422272	0.44525688886642456	0.5445913672447205	0.8011906147003174	0.0844673216342926	0.4069080054759979	0.3699915111064911	0.5609578490257263	0.4257739782333374	0.7201573848724365	0.22075924277305603	0.6167377829551697	0.1786574423313141	0.3911200761795044	0.5335826277732849	0.0	0.520983874797821	0.09566369652748108
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.1070449948310852	0.8040906190872192	0.7526975870132446	0.09649190306663513	0.27823758125305176	0.45506346225738525	0.7387754321098328	0.38914257287979126	0.16362285614013672	0.4161238670349121	1.0	0.6021938323974609	0.19364163279533386	0.6547209024429321	0.5066366791725159	0.404590368270874	0.5681621432304382	0.46614766120910645	0.7266325950622559	0.37429413199424744	0.28546369075775146	0.4770020544528961	0.4291151463985443	0.44457799196243286	0.6468802094459534	0.5414660573005676	0.5819128751754761	0.42041102051734924	0.3838767409324646	0.5554494857788086	0.33469510078430176	0.41945189237594604	0.6291366815567017	0.3657628893852234	0.5139053463935852	0.36842983961105347	0.40206968784332275	0.5687379240989685	0.31950879096984863	0.3777818977832794	0.23130522668361664	0.33828508853912354	0.6389389038085938	0.4270654320716858	0.4884752333164215	0.47578316926956177	0.27531924843788147	0.1884590983390808	0.5623558163642883	0.5056179165840149	0.3818305730819702	0.42417532205581665
TAS1R3	-	-	-	-	NA	classC	0.241928368806839	0.7400361895561218	0.9151925444602966	0.4665268063545227	0.18751314282417297	0.4667246341705322	1.0	0.23256772756576538	0.16956326365470886	0.19392648339271545	0.9257307052612305	0.3879460096359253	0.08301980793476105	0.719728946685791	0.5041448473930359	0.1619023084640503	0.32940593361854553	0.4771977961063385	0.46876001358032227	0.17401453852653503	0.5372623801231384	0.3627692759037018	0.38430309295654297	0.5294176936149597	0.17368373274803162	0.3977500796318054	0.3881821930408478	0.34555351734161377	0.5102236270904541	0.42266157269477844	0.4779113531112671	0.29335540533065796	0.36116135120391846	0.4436178505420685	0.4628485143184662	0.45953530073165894	0.7376822829246521	0.5067853927612305	0.6629019379615784	0.33601751923561096	0.6043565273284912	0.6841980218887329	0.1612423062324524	0.2719051241874695	0.5131878852844238	0.5925143957138062	0.48201289772987366	0.5196048617362976	0.2607010006904602	0.1678464710712433	0.6367467641830444	0.3757260739803314
TAS1R1	-	-	-	-	NA	classC	0.244781956076622	0.7313514947891235	0.892021894454956	0.3606804609298706	0.1922319382429123	0.5199059247970581	0.9767683744430542	0.23472818732261658	0.15214207768440247	0.1966119110584259	0.9436026811599731	0.3600679636001587	0.12653499841690063	0.70749831199646	0.545544445514679	0.14040511846542358	0.2813163995742798	0.5198879837989807	0.5268420577049255	0.17414171993732452	0.5585260391235352	0.34764400124549866	0.4449867010116577	0.5618777871131897	0.18391010165214539	0.35597240924835205	0.2603271007537842	0.3645241856575012	0.49444806575775146	0.4043838381767273	0.5285020470619202	0.3402880132198334	0.33083218336105347	0.5728104710578918	0.4343920350074768	0.5569882988929749	0.7888476848602295	0.5371391177177429	0.7475087642669678	0.28397276997566223	0.6099470257759094	0.6817798018455505	0.10891547799110413	0.31410205364227295	0.5489059686660767	0.6156800985336304	0.4512985348701477	0.4954959750175476	0.2662299871444702	0.0803709626197815	0.7266117334365845	0.46369409561157227
TAS1R2	-	-	-	-	NA	classC	0.23261907696723938	0.7480500936508179	0.8110355138778687	0.27518230676651	0.32681116461753845	0.563255250453949	0.960466742515564	0.22465407848358154	0.10650995373725891	0.15979409217834473	0.9169481992721558	0.37405017018318176	0.1134619265794754	0.7446507215499878	0.5300760865211487	0.149886354804039	0.31022563576698303	0.5039095282554626	0.44752463698387146	0.286662220954895	0.5328273773193359	0.4277568757534027	0.5051438808441162	0.525524914264679	0.210048645734787	0.2893427610397339	0.1556650996208191	0.38015350699424744	0.5429134368896484	0.37776702642440796	0.5054048299789429	0.419671893119812	0.2983737587928772	0.5188736319541931	0.3607242703437805	0.4947594702243805	0.7423221468925476	0.5211143493652344	0.5211572647094727	0.19577185809612274	0.6431514024734497	0.6178213357925415	0.281630277633667	0.41709163784980774	0.5248034596443176	0.49833646416664124	0.37318068742752075	0.3925834000110626	0.26397258043289185	0.16547581553459167	0.5548191666603088	0.2732393145561218
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.3017682135105133	0.7233296632766724	0.9520736932754517	0.35726457834243774	0.17473042011260986	0.3968886137008667	0.5669496059417725	0.2814340591430664	0.672031044960022	0.4857802391052246	0.3924154043197632	0.0	0.3397650718688965	0.20432104170322418	0.549523115158081	0.47581014037132263	0.3305363059043884	0.6419793367385864	0.16671180725097656	0.2842288613319397	0.39415526390075684	0.5955774188041687	0.2817433178424835	0.4368548095226288	0.5413280725479126	0.45028823614120483	0.7171161770820618	0.13410428166389465	0.32367652654647827	0.26744934916496277	0.77870112657547	0.7311756610870361	0.5509153008460999	0.6188757419586182	0.1993030607700348	0.33426201343536377	0.49684029817581177	0.6772157549858093	0.65650475025177	0.395486056804657	0.4767177999019623	0.3377431035041809	0.5580621361732483	0.6812904477119446	0.7665774822235107	0.783446192741394	0.5292513370513916	0.19163304567337036	0.6344285011291504	0.5406044721603394	0.43019816279411316	0.6202852725982666
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.3445609509944916	0.6982939839363098	0.9762134552001953	0.32931989431381226	0.09826430678367615	0.40725767612457275	0.5162808895111084	0.28180992603302	0.6525192260742188	0.4953402578830719	0.38443922996520996	0.00889328122138977	0.36922407150268555	0.17917758226394653	0.5547074675559998	0.49886488914489746	0.20718997716903687	0.6923913955688477	0.16687700152397156	0.24086646735668182	0.46628162264823914	0.6380927562713623	0.34747132658958435	0.4545482397079468	0.5974189043045044	0.43010377883911133	0.671089768409729	0.10605829954147339	0.23115374147891998	0.24246832728385925	0.7405307292938232	0.6449629068374634	0.6941560506820679	0.7100700736045837	0.20361576974391937	0.44397059082984924	0.5979700088500977	0.7762635946273804	0.5797241926193237	0.6076979637145996	0.44218704104423523	0.23986802995204926	0.5706291794776917	0.6891206502914429	0.7719582319259644	0.6571125388145447	0.5539475679397583	0.14365816116333008	0.6252295970916748	0.46073800325393677	0.42751380801200867	0.7281053066253662
GPR156	-	-	-	-	NA	classC	0.44821351766586304	0.9967033863067627	0.7959873080253601	0.9392164945602417	0.6426749229431152	0.3555416166782379	0.3365599811077118	0.20403459668159485	0.0	0.44556501507759094	0.20073381066322327	0.4442116916179657	0.38145187497138977	0.5335321426391602	0.6324601769447327	0.45500707626342773	0.07497712969779968	0.5867272019386292	0.33410078287124634	0.15631258487701416	0.6157410144805908	0.5405276417732239	0.265245258808136	0.46341705322265625	0.7424293160438538	0.534076452255249	0.6496629118919373	0.7105246782302856	0.2076883763074875	0.47179901599884033	0.42484399676322937	0.11287984251976013	0.4195762872695923	0.15426716208457947	0.4629669785499573	0.5454744696617126	0.9155309200286865	0.02506464719772339	0.491026371717453	0.600678026676178	0.09524396061897278	0.48701193928718567	1.0	0.945152759552002	0.16750094294548035	0.47182518243789673	1.0	0.36668676137924194	0.18207597732543945	0.3621135354042053	0.33858248591423035	0.22679966688156128
ADGRG7	-	-	-	-	NA	classB	0.29645270109176636	0.8290698528289795	0.681014895439148	0.25625988841056824	0.717535138130188	0.4029814302921295	0.5734138488769531	0.45025330781936646	0.7192096710205078	0.3694918155670166	0.3695979118347168	0.16104084253311157	0.1696876585483551	0.2772953510284424	0.3914840817451477	0.6608030796051025	0.9999999403953552	0.5297346711158752	0.5374377369880676	0.5311757326126099	0.15995091199874878	0.6358157396316528	0.6138085722923279	0.40765267610549927	0.5103960037231445	0.494777649641037	0.6538453102111816	0.43248555064201355	0.6007913947105408	0.415386825799942	0.4491683840751648	0.3094169497489929	0.29453474283218384	0.3692830502986908	0.3218318819999695	0.3647381067276001	0.4270232915878296	0.2846510410308838	0.6943025588989258	0.29993584752082825	0.327940434217453	0.4981883466243744	0.5571414828300476	0.4398652911186218	0.4894389808177948	0.21044592559337616	0.3614178001880646	0.4827033281326294	0.21735504269599915	0.4420311152935028	0.22459186613559723	0.5658407211303711
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.2819922864437103	0.9497941732406616	0.8352625370025635	0.5759800672531128	0.5600638389587402	0.27006545662879944	0.3802684545516968	0.5226640701293945	0.2808094024658203	0.5895017981529236	0.35958945751190186	0.7233403325080872	0.39895331859588623	0.2773634195327759	0.3786059021949768	0.36253270506858826	0.5902950763702393	0.46651631593704224	0.2384103685617447	0.05609104037284851	0.495813250541687	0.5225174427032471	0.3627050220966339	0.4710206389427185	0.5429866313934326	0.5131018161773682	0.5169482827186584	0.5577564239501953	0.411838173866272	0.38722193241119385	0.525356113910675	0.2774950861930847	0.0	0.39839524030685425	0.408050000667572	0.26102304458618164	0.5952289700508118	0.4851900637149811	0.5505586862564087	0.21870145201683044	0.1977999359369278	0.5068707466125488	0.4021364450454712	0.41274014115333557	0.3972373902797699	0.3394486606121063	0.735374927520752	0.5520594120025635	0.6224342584609985	0.5903547406196594	0.5769753456115723	0.7868350744247437
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.26691293716430664	0.7967780828475952	0.4975668787956238	0.30559492111206055	0.5125158429145813	0.45531579852104187	0.46243277192115784	0.4356621503829956	0.2567320466041565	0.5186766386032104	0.44245532155036926	0.4575413465499878	0.6023623943328857	0.13579079508781433	0.46593141555786133	0.5246100425720215	0.06897789239883423	0.17812535166740417	0.5265597105026245	0.7016646862030029	0.3177156448364258	0.3902936577796936	0.5029122233390808	0.4767126739025116	0.4956427216529846	0.5313928723335266	0.268527626991272	0.37103649973869324	0.4587061107158661	0.46778711676597595	0.384748637676239	0.2082652747631073	0.5207847356796265	0.43100789189338684	0.45566853880882263	0.677209198474884	0.39708563685417175	0.4672526717185974	0.6838072538375854	0.4048350155353546	0.5128629207611084	0.7895604372024536	0.3437560498714447	0.25926023721694946	0.6033203601837158	0.2223464846611023	0.6024938821792603	0.3848727345466614	0.6176270842552185	0.5351662039756775	0.6111413836479187	0.3520389199256897
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.2610776424407959	0.7089754343032837	0.4603824019432068	0.21127694845199585	0.5095608830451965	0.45376747846603394	0.5634578466415405	0.5300247669219971	0.3729696273803711	0.525959849357605	0.5329640507698059	0.39395058155059814	0.5329985022544861	0.18552330136299133	0.5310438871383667	0.7142503261566162	0.11243143677711487	0.11313828825950623	0.4367229640483856	0.7713708877563477	0.29148200154304504	0.2702104449272156	0.35990282893180847	0.5150461792945862	0.3121575117111206	0.597588300704956	0.4255363345146179	0.2916806936264038	0.4330137372016907	0.4138362407684326	0.5915680527687073	0.3367473781108856	0.3791639804840088	0.4698685109615326	0.4386097490787506	0.3873167037963867	0.5613101720809937	0.4680410325527191	0.691016674041748	0.369403213262558	0.5978541970252991	0.2561657726764679	0.4154556691646576	0.4039272665977478	0.3176141381263733	0.4784233570098877	0.4854889512062073	0.40979495644569397	0.5209177732467651	0.49461379647254944	0.4630972146987915	0.49850520491600037
