Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4837925136089325	0.7646388411521912	0.8858687877655029	0.16609546542167664	0.9373865723609924	0.35620367527008057	0.8665058612823486	0.17579670250415802	0.6121466159820557	0.17722812294960022	0.35910913348197937	0.34776589274406433	0.4969049394130707	0.3641182780265808	0.38282063603401184	0.37895041704177856	0.26851052045822144	0.29637014865875244	0.5006604790687561	0.343103289604187	0.567033588886261	0.35194429755210876	0.6045494675636292	0.415190726518631	0.4441071152687073	0.380871444940567	0.5002017021179199	0.5657004117965698	0.4687748849391937	0.7797779440879822	0.47819164395332336
LGR5	-	-	-	-	NA	classA	0.6230910420417786	0.536377489566803	0.6711179614067078	0.40161094069480896	0.584379255771637	0.6064509153366089	0.7001765966415405	0.8558008670806885	0.9665963649749756	1.0	0.2428514063358307	0.6823299527168274	0.6275417804718018	0.4100763201713562	0.6598299145698547	0.6252231001853943	0.4058449864387512	0.2880573272705078	0.45073914527893066	0.35543811321258545	0.3308717906475067	0.45215046405792236	0.3996575176715851	0.4352375864982605	0.5385815501213074	0.38273513317108154	0.4390805661678314	0.21921654045581818	0.5344731211662292	0.3682647943496704	0.44709181785583496
ADGRE1	-	-	-	-	NA	classB	0.5011705160140991	0.8857288956642151	0.8402435183525085	0.3459998667240143	0.42304110527038574	0.3979530334472656	0.29197782278060913	0.8938562273979187	0.39105546474456787	0.22616198658943176	0.2639916241168976	0.4165895879268646	0.42404165863990784	0.5733318328857422	0.3963600695133209	0.5595227479934692	0.40958893299102783	0.6634316444396973	0.18671271204948425	0.522247314453125	0.9497956037521362	0.5766307711601257	0.4660825729370117	0.04586517810821533	0.16558945178985596	0.14862126111984253	0.8684765100479126	0.04013332724571228	0.6180338859558105	0.5593730211257935	0.6076408624649048
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.45333704352378845	0.7896022796630859	0.9028932452201843	0.10847297310829163	0.9719271063804626	0.36976468563079834	0.9284887313842773	0.16237762570381165	0.5882766842842102	0.17292532324790955	0.3840576410293579	0.3636488616466522	0.46765029430389404	0.3574032187461853	0.38435494899749756	0.3896690011024475	0.29682356119155884	0.30750587582588196	0.5378578901290894	0.3809759020805359	0.5420872569084167	0.37010082602500916	0.57924884557724	0.3697299659252167	0.4877181649208069	0.39444077014923096	0.46644285321235657	0.4026641249656677	0.47147732973098755	0.6228954792022705	0.4700163006782532
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.46375977993011475	0.7704699039459229	0.9109879732131958	0.12938469648361206	0.9804749488830566	0.36662036180496216	0.8621270060539246	0.17459377646446228	0.685857892036438	0.16253122687339783	0.36876627802848816	0.29758670926094055	0.5359058976173401	0.3543402850627899	0.5148741602897644	0.535984456539154	0.334977924823761	0.29650479555130005	0.48723137378692627	0.3272598385810852	0.5429746508598328	0.3472367823123932	0.58298659324646	0.42167946696281433	0.4346238970756531	0.3691776990890503	0.44399672746658325	0.4914904236793518	0.5628570914268494	0.7448644638061523	0.47504740953445435
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5907071828842163	0.8775314092636108	0.7535561323165894	0.4497969448566437	0.45013636350631714	0.43923673033714294	0.4105979800224304	0.9495155811309814	0.26484790444374084	0.11436478793621063	0.324121356010437	0.4352782070636749	0.45313507318496704	0.4898890554904938	0.5581746101379395	0.5805044174194336	0.6467840671539307	0.31551027297973633	0.548903226852417	0.3470190763473511	0.22611534595489502	0.32529839873313904	0.5073851943016052	0.7784508466720581	1.0	0.40611323714256287	0.5325925350189209	0.18019771575927734	0.5393653512001038	0.42136070132255554	0.5372272729873657
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4485340714454651	0.7867676019668579	0.9115253686904907	0.10596132278442383	0.9884005188941956	0.36632639169692993	0.9128384590148926	0.15648990869522095	0.6005219221115112	0.17365500330924988	0.39734211564064026	0.33849066495895386	0.5224814414978027	0.3706943690776825	0.4419154226779938	0.4836491346359253	0.3153398334980011	0.3044319152832031	0.49108636379241943	0.3725980222225189	0.5353710651397705	0.3449896574020386	0.5843923687934875	0.3558923900127411	0.48167684674263	0.39552146196365356	0.45536568760871887	0.3820744752883911	0.5010839700698853	0.6172900795936584	0.483978271484375
TAS1R3	-	-	-	-	NA	classC	0.46125754714012146	0.8516722917556763	0.9512312412261963	0.10766744613647461	0.9973371624946594	0.3920815587043762	1.0	0.20623166859149933	0.6964099407196045	0.11736269295215607	0.4622606635093689	0.3117704689502716	0.4884326457977295	0.39466798305511475	0.5352985858917236	0.6158274412155151	0.33516985177993774	0.18131335079669952	0.502082884311676	0.4832983613014221	0.3439163565635681	0.32128944993019104	0.3572019338607788	0.39478495717048645	0.47652775049209595	0.43356141448020935	0.4505801498889923	0.10006900131702423	0.31936463713645935	0.27566176652908325	0.5977663397789001
TAS1R1	-	-	-	-	NA	classC	0.4134056270122528	0.8514472246170044	1.0	0.059252768754959106	1.0	0.3741006851196289	0.9735730886459351	0.19552786648273468	0.6856585741043091	0.11104777455329895	0.42901158332824707	0.3285767436027527	0.44236135482788086	0.389518678188324	0.5484082698822021	0.562598466873169	0.24603724479675293	0.18968753516674042	0.48665735125541687	0.5090407729148865	0.386251837015152	0.3275090456008911	0.35592639446258545	0.37422746419906616	0.47422826290130615	0.45513179898262024	0.5003522038459778	0.14048422873020172	0.40983548760414124	0.26672160625457764	0.5357576608657837
TAS1R2	-	-	-	-	NA	classC	0.4420902132987976	0.8478275537490845	0.9564341306686401	0.06248599290847778	0.9662500619888306	0.3837936222553253	0.9841722846031189	0.21335554122924805	0.671619176864624	0.11975763738155365	0.40253278613090515	0.3584783971309662	0.3732852637767792	0.37123584747314453	0.4735628366470337	0.46831443905830383	0.24979403614997864	0.1708090901374817	0.4844551682472229	0.5009682178497314	0.36028721928596497	0.3510296642780304	0.32578030228614807	0.3695618808269501	0.4915561079978943	0.457308292388916	0.4835492968559265	0.11343835294246674	0.40735700726509094	0.2648490071296692	0.5268494486808777
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.47928160429000854	0.9059677124023438	0.8838681578636169	0.3374062180519104	0.47963088750839233	0.39202880859375	0.2713860869407654	0.9106117486953735	0.33246904611587524	0.21403758227825165	0.33133623003959656	0.4254396855831146	0.47589293122291565	0.6182035207748413	0.3750911355018616	0.611152708530426	0.48505520820617676	0.6298140287399292	0.11948975920677185	0.4828954041004181	0.8698344230651855	0.5155428051948547	0.5049194693565369	0.1740647852420807	0.21098732948303223	0.1628296971321106	0.7234286069869995	0.05243885517120361	0.5713797807693481	0.5753313899040222	0.6084174513816833
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.47365230321884155	0.8823329210281372	0.8720613718032837	0.31902384757995605	0.47129005193710327	0.3784938454627991	0.2692764103412628	0.9134393334388733	0.34587085247039795	0.21782422065734863	0.30742940306663513	0.41572314500808716	0.5217239260673523	0.6488631367683411	0.36010482907295227	0.6405799984931946	0.4856128990650177	0.6014597415924072	0.0989319384098053	0.5641483068466187	0.8817560076713562	0.49647724628448486	0.5042516589164734	0.10221460461616516	0.1791524887084961	0.11014103889465332	0.7722806334495544	0.045064300298690796	0.5395501852035522	0.6126065850257874	0.6628068089485168
GPR156	-	-	-	-	NA	classC	1.0	0.6772427558898926	0.18465355038642883	0.9742172956466675	0.42000624537467957	0.6850118637084961	0.8377187252044678	0.4198058545589447	0.23944759368896484	0.27810153365135193	0.39473313093185425	0.45549654960632324	0.5798016786575317	0.5310401916503906	0.2210673987865448	0.4480441212654114	0.2050473839044571	0.46086210012435913	0.4552607238292694	0.6786607503890991	0.2638106644153595	0.3565662205219269	0.2976192235946655	0.43451589345932007	0.0	0.0	0.06402131915092468	1.0	0.7444603443145752	0.3136894404888153	0.4489179849624634
ADGRG7	-	-	-	-	NA	classB	0.5700162649154663	0.9132301807403564	0.710793673992157	0.46710875630378723	0.2454400509595871	0.5018419623374939	0.31330275535583496	0.8967188596725464	0.33356183767318726	0.07287906110286713	0.33835169672966003	0.39049214124679565	0.19401118159294128	0.5379068851470947	0.3720801770687103	0.3396521806716919	0.2080918252468109	0.3384607136249542	0.5629687309265137	0.2553105354309082	0.5548183917999268	0.28007251024246216	0.7369544506072998	0.3464743494987488	0.4756605327129364	0.5616717338562012	0.32489895820617676	0.3941626250743866	0.39172422885894775	0.320184588432312	0.35082459449768066
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8027836084365845	0.8439390659332275	0.44458088278770447	0.7939325571060181	0.11212572455406189	0.5884127616882324	0.5353267788887024	0.2709929347038269	0.7635617256164551	0.3671100437641144	0.3013196289539337	0.16572771966457367	0.26629066467285156	0.6677783131599426	0.3063865602016449	0.4621307849884033	0.439747154712677	0.3505622446537018	0.5615184903144836	0.4796391725540161	0.3253343999385834	0.25915056467056274	0.27630406618118286	0.5449582934379578	0.3827741742134094	0.4159408509731293	0.45805081725120544	0.3933069705963135	0.5151655077934265	0.5036343932151794	0.6234516501426697
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6566669344902039	0.5309873223304749	0.5327346920967102	0.5088909268379211	0.4589543342590332	0.6312241554260254	0.5909079909324646	0.7107738852500916	0.8206885457038879	0.7916639447212219	0.2691585421562195	0.611620306968689	0.3850657343864441	0.3510453402996063	0.5053000450134277	0.34869033098220825	0.1645403951406479	0.2305586338043213	0.5899436473846436	0.4248259365558624	0.48993009328842163	0.1844342052936554	0.6513839364051819	0.3981245458126068	0.4529973864555359	0.4447055160999298	0.25303077697753906	0.5338991284370422	0.28652942180633545	0.7182231545448303	0.6653551459312439
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.517450213432312	0.5151165723800659	0.6524689197540283	0.33979013562202454	0.46679458022117615	0.559813916683197	0.5832760334014893	0.6924664974212646	0.7980496287345886	0.9049559831619263	0.24812451004981995	0.7018759250640869	0.3994237184524536	0.4872026741504669	0.6651105880737305	0.3747139275074005	0.1835872232913971	0.3339344263076782	0.5995338559150696	0.3333543539047241	0.5919991135597229	0.4068385064601898	0.47591540217399597	0.36958566308021545	0.4027996361255646	0.44547784328460693	0.6715395450592041	0.26273196935653687	0.6368286609649658	0.269162118434906	0.3589097857475281
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.5174735188484192	0.5269832611083984	0.6440059542655945	0.33412161469459534	0.44461342692375183	0.5704788565635681	0.5799920558929443	0.6980665922164917	0.7973628640174866	0.8812270164489746	0.23243819177150726	0.6925646066665649	0.384151816368103	0.4584087133407593	0.7272393703460693	0.39129361510276794	0.14518697559833527	0.32164186239242554	0.6348423361778259	0.3523157238960266	0.5831934213638306	0.4202154874801636	0.44036227464675903	0.3242475688457489	0.40014809370040894	0.4502886235713959	0.742125391960144	0.2663748562335968	0.6315188407897949	0.28941601514816284	0.3381941318511963
GPR149	-	-	-	-	NA	classA	0.9291280508041382	0.47805002331733704	0.18545028567314148	1.0	0.3485858738422394	0.5145925879478455	0.7920019030570984	0.4699608385562897	0.41198790073394775	0.22819232940673828	0.34097716212272644	0.4174192547798157	0.6874334216117859	0.46150949597358704	0.06234097480773926	0.2888532876968384	0.4273236095905304	0.20294934511184692	0.6811458468437195	0.42591002583503723	0.4567922353744507	0.38661468029022217	0.30529868602752686	0.5342777371406555	0.24137374758720398	0.23303133249282837	0.3729169964790344	0.10273288190364838	0.6983020901679993	0.5557754039764404	0.21945717930793762
ADGRF2	-	-	-	-	NA	classB	0.6262621879577637	0.9372931718826294	0.6136786341667175	0.532299280166626	0.17977279424667358	0.5827138423919678	0.3383973240852356	0.9234736561775208	0.3615473508834839	0.0	0.2574474811553955	0.38790345191955566	0.0286521315574646	0.4698850214481354	0.6371639370918274	0.39969632029533386	0.0	0.2813776731491089	0.7234376072883606	0.21339140832424164	0.40569809079170227	0.2501339018344879	0.5264840126037598	0.206891268491745	0.4275061786174774	0.550778865814209	0.5642867088317871	0.7193609476089478	0.5571944713592529	0.42994236946105957	0.43031179904937744
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7052410840988159	0.8558285236358643	0.49484676122665405	0.696968674659729	0.09429693222045898	0.5737281441688538	0.4704219400882721	0.20995931327342987	0.6909615397453308	0.4224991798400879	0.3218275010585785	0.16401390731334686	0.255932480096817	0.7435162663459778	0.1425231397151947	0.26921242475509644	0.3175082206726074	0.4016273617744446	0.5455523133277893	0.41265562176704407	0.41951704025268555	0.35238176584243774	0.432902991771698	0.4088411331176758	0.4474424719810486	0.4289947748184204	0.3976553976535797	0.4348326325416565	0.3005346953868866	0.43871474266052246	0.6123107671737671
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.599951446056366	0.5402372479438782	0.561481237411499	0.4279794991016388	0.4557631015777588	0.6411194801330566	0.5398012399673462	0.6799699068069458	0.8307957649230957	0.8176287412643433	0.2456406205892563	0.6372560858726501	0.3793569803237915	0.3955513536930084	0.5760924220085144	0.39155781269073486	0.0976608395576477	0.24688589572906494	0.5853216648101807	0.417354017496109	0.5451766848564148	0.1246955394744873	0.648998498916626	0.3581179678440094	0.4455477297306061	0.4710195064544678	0.25331926345825195	0.6351866126060486	0.33527106046676636	0.7981492280960083	0.643349289894104
ADGRF4	-	-	-	-	NA	classB	0.5784111618995667	0.9371145963668823	0.6725568771362305	0.4810410737991333	0.23401625454425812	0.542478621006012	0.32108694314956665	0.9380465149879456	0.27839773893356323	0.01460316777229309	0.30629539489746094	0.3874223530292511	0.09631821513175964	0.49914127588272095	0.581101655960083	0.3931603729724884	0.09186579287052155	0.32952195405960083	0.6701042652130127	0.19557346403598785	0.42348143458366394	0.21527056396007538	0.6410419940948486	0.29896795749664307	0.485751211643219	0.5904684662818909	0.3750373125076294	0.5193172097206116	0.415366530418396	0.4161131978034973	0.33635884523391724
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5618562698364258	0.530971109867096	0.6095820665359497	0.39397162199020386	0.45081469416618347	0.6322950124740601	0.5501631498336792	0.6786513328552246	0.848198652267456	0.8358144760131836	0.24499139189720154	0.6838171482086182	0.41000306606292725	0.39869770407676697	0.6087619066238403	0.4001840353012085	0.09741994738578796	0.25761470198631287	0.590890109539032	0.4153538644313812	0.5563843250274658	0.15726134181022644	0.6352296471595764	0.3732207715511322	0.47571292519569397	0.4741952121257782	0.256101131439209	0.5884504318237305	0.3572874069213867	0.687089741230011	0.5927557945251465
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5921435356140137	0.8567453622817993	0.6189878582954407	0.5725399255752563	0.11975732445716858	0.5337361693382263	0.3739382028579712	0.15419825911521912	0.862407922744751	0.45320379734039307	0.263114869594574	0.00511506199836731	0.20393157005310059	0.6957135200500488	0.49138152599334717	0.6070712804794312	0.27665430307388306	0.5894187092781067	0.4573415219783783	0.3391386568546295	0.6252055168151855	0.40807676315307617	0.5707937479019165	0.17887713015079498	0.5974443554878235	0.5337106585502625	0.36156368255615234	0.3206326961517334	0.4663868844509125	0.5085821151733398	0.34720513224601746
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.7197795510292053	0.9119837880134583	0.5005658864974976	0.6136349439620972	0.2401658147573471	0.5870492458343506	0.33110958337783813	0.943901538848877	0.3208691477775574	0.017827510833740234	0.33997267484664917	0.3255269527435303	0.18438303470611572	0.2702254056930542	0.6718380451202393	0.5522122979164124	0.26070675253868103	0.16534031927585602	0.6917327642440796	0.3999147415161133	0.014493346214294434	0.27648258209228516	0.5036479830741882	0.5099835991859436	0.5161843299865723	0.45523568987846375	0.18948930501937866	0.5862340331077576	0.557331919670105	0.5338698625564575	0.5349804162979126
ADGRL4	-	-	-	-	NA	classB	0.49077901244163513	0.9482361078262329	0.828670859336853	0.3265085816383362	0.3826923668384552	0.4389919340610504	0.24091823399066925	0.9583122730255127	0.24432025849819183	0.09202209115028381	0.29564541578292847	0.44223031401634216	0.24831917881965637	0.5393813252449036	0.3827419877052307	0.42261865735054016	0.34140950441360474	0.45736297965049744	0.38700470328330994	0.3747577965259552	0.6195001006126404	0.4425821900367737	0.523685097694397	0.26570016145706177	0.4071621596813202	0.42818483710289	0.515924334526062	0.3608649969100952	0.5389502644538879	0.5653058886528015	0.4457710385322571
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6308690905570984	0.8714816570281982	0.552594780921936	0.5808975696563721	0.09838944673538208	0.5600540041923523	0.44145822525024414	0.14484310150146484	0.7045401930809021	0.434823602437973	0.2938570976257324	0.21098726987838745	0.2072257250547409	0.7842969298362732	0.13712215423583984	0.2928798794746399	0.37151286005973816	0.41751161217689514	0.4797828495502472	0.3806151747703552	0.43341493606567383	0.35546109080314636	0.38893064856529236	0.32981711626052856	0.5260342955589294	0.4549815058708191	0.38843977451324463	0.3296288549900055	0.5194033980369568	0.315423846244812	0.36544668674468994
ADGRE3	-	-	-	-	NA	classB	0.47250035405158997	0.9340382218360901	0.8200340867042542	0.32661300897598267	0.41800186038017273	0.4176098108291626	0.21228675544261932	0.8866361379623413	0.21812251210212708	0.14015287160873413	0.3333790600299835	0.44010084867477417	0.46149566769599915	0.6485472917556763	0.3961915373802185	0.5496695041656494	0.4328429698944092	0.4650195240974426	0.3205643892288208	0.5662782192230225	0.6823385953903198	0.33216920495033264	0.5347335338592529	0.3765053153038025	0.4232081174850464	0.2717164158821106	0.5504851937294006	0.30442699790000916	0.38859328627586365	0.6826786994934082	0.6051340103149414
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5991837978363037	0.885596752166748	0.5893858075141907	0.554341733455658	0.05504286289215088	0.5827761292457581	0.32177412509918213	0.15256232023239136	0.9067931771278381	0.42785847187042236	0.23899805545806885	0.0	0.08547300100326538	0.5632510185241699	0.6286149621009827	0.5494158267974854	0.35241514444351196	0.43599075078964233	0.5634584426879883	0.45347994565963745	0.46659132838249207	0.4038318395614624	0.4051710367202759	0.2170483022928238	0.50723797082901	0.41680851578712463	0.5327433347702026	0.45498114824295044	0.6452649831771851	0.6274946928024292	0.508963942527771
GPR50	-	-	-	-	NA	classA	0.5472143292427063	0.3490791916847229	0.5997329950332642	0.6137232184410095	0.47260376811027527	0.31506025791168213	0.6255158185958862	0.4798012971878052	0.6227526664733887	0.31852442026138306	0.45656418800354004	0.2847159802913666	1.0	0.5749109983444214	0.0	0.8912369608879089	0.20945654809474945	1.0	0.8673171997070312	0.5290541052818298	0.6036621928215027	1.0	0.26281437277793884	0.2645496428012848	0.9788739681243896	0.37484538555145264	0.2175114005804062	0.7445567846298218	0.1779116988182068	0.0	0.3843606114387512
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	0.6877578496932983	0.4867341220378876	0.35041093826293945	0.8776590824127197	0.2398945391178131	0.3916570246219635	0.6460855007171631	0.5196235775947571	0.8484928607940674	0.2530762553215027	0.46006911993026733	0.04257094860076904	0.5187293291091919	0.0	0.8069636225700378	0.6815837025642395	0.4056096076965332	0.47093066573143005	0.7589316368103027	0.6766483783721924	0.4990946054458618	0.45536261796951294	0.1458389163017273	0.5166944265365601	0.5222523212432861	0.2371920943260193	0.6646199226379395	0.5087680816650391	0.5655635595321655	0.801140308380127	0.7803739905357361
GPR153	-	-	-	-	NA	classA	0.8122650384902954	0.44372785091400146	0.24945439398288727	0.8231064081192017	0.38627925515174866	0.5135170817375183	0.6811943650245667	0.41156715154647827	0.48763471841812134	0.23744356632232666	0.4560741186141968	0.3928423523902893	0.8225064277648926	0.6600626111030579	0.14454621076583862	0.5300531983375549	0.338794082403183	0.26895973086357117	0.6677560210227966	0.46080482006073	0.3707294464111328	0.3513611853122711	0.12346529960632324	0.5152931213378906	0.18547606468200684	0.31649407744407654	0.41205939650535583	0.304839164018631	1.0	0.4273970425128937	0.0
GPR107	-	-	-	-	NA	Other	0.8463866710662842	0.746146559715271	0.3833513855934143	0.6014693975448608	0.4565476179122925	0.49614012241363525	0.6868430972099304	0.5364590883255005	0.2310793101787567	0.3692743182182312	0.5016098022460938	0.3298473060131073	0.28861021995544434	0.07313016057014465	0.46769484877586365	0.7002248764038086	0.9071163535118103	0.5583876967430115	0.38353294134140015	0.08525550365447998	0.0	0.7362876534461975	1.0	0.17146660387516022	0.19409942626953125	1.0	0.3048044443130493	0.8600865006446838	0.11331257224082947	1.0	0.15513640642166138
PTH1R	Coupled	-	Coupled	-	Parathyroid hormone receptors	classB	0.5731629133224487	0.8626278638839722	0.5846387147903442	0.564730167388916	0.260958194732666	0.28812021017074585	0.19606128334999084	0.3302265405654907	0.22646433115005493	0.4578314423561096	0.4888424277305603	0.22397097945213318	0.6917135119438171	0.20306561887264252	0.320524126291275	0.5207940936088562	0.33279910683631897	0.3556916117668152	0.4763526916503906	0.3346938192844391	0.4112589657306671	0.32446935772895813	0.5430749654769897	0.3396722078323364	0.4257027208805084	0.45700398087501526	0.4976221024990082	0.1739272028207779	0.47141793370246887	0.4937334954738617	0.4314841628074646
