Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5423101186752319	0.010041087865829468	0.25792956352233887	0.04308599233627319	0.6130948066711426	0.8376460075378418	0.4857665002346039	0.8678568601608276	0.05702310800552368	0.436197429895401	0.45679688453674316	0.379605233669281	0.15032853186130524	0.4450984597206116	0.44483351707458496	0.1446884423494339	0.5198797583580017	0.35636574029922485	0.4137623608112335	0.47170358896255493	0.37403231859207153	0.3748030364513397	0.4951414167881012	0.7079095840454102	0.36774319410324097	0.3842470943927765	0.3873831033706665	0.4355200529098511	0.4952984154224396	0.43303945660591125	0.6255369186401367	0.5444594621658325	0.4005340039730072	0.5845720767974854	0.5367924571037292	0.710616409778595	0.4909215569496155	0.5712158679962158	0.32947486639022827	0.3083106279373169	0.4295198917388916	0.5714181065559387	0.5096802711486816
LGR5	-	-	-	-	NA	classA	0.6003738641738892	0.12897521257400513	0.46413174271583557	0.33849266171455383	0.4927474856376648	0.6725286245346069	0.28300851583480835	0.533029317855835	0.4990014433860779	0.5467949509620667	0.4853716492652893	0.24582037329673767	1.0	0.978986382484436	1.0	0.1433500349521637	0.6930783987045288	0.6339414119720459	0.32933470606803894	0.3510679006576538	0.5512611865997314	0.2890217900276184	0.46792763471603394	0.5027540326118469	0.5076813101768494	0.29526954889297485	0.5241007804870605	0.4442102313041687	0.41015785932540894	0.5180327892303467	0.3712654411792755	0.339826762676239	0.29159653186798096	0.5034416317939758	0.5333501696586609	0.7205539345741272	0.3853869140148163	0.2234867662191391	0.3155321478843689	0.46423473954200745	0.5697675943374634	0.2988521456718445	0.4817461371421814
ADGRE1	-	-	-	-	NA	classB	0.6384676694869995	0.1819428652524948	0.12237733602523804	0.19955649971961975	0.6173166036605835	0.4597797393798828	0.497647225856781	0.2634197771549225	0.4865535497665405	0.8349814414978027	0.748456597328186	0.2166450321674347	0.4385685622692108	0.5027614235877991	0.6464946269989014	0.5087370276451111	0.08060699701309204	0.3795054256916046	0.4991699159145355	0.7561256885528564	0.35929903388023376	0.48939603567123413	0.5013387799263	0.4349331855773926	0.5485466718673706	0.22541926801204681	0.41256365180015564	0.1389361023902893	0.710446834564209	0.04505094885826111	0.17288541793823242	1.0	0.3110784590244293	0.5066964030265808	0.4036596417427063	0.6140698194503784	0.48047882318496704	0.2597839832305908	0.2729938328266144	0.39095479249954224	0.3583546578884125	0.3081934452056885	0.2783355712890625
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5169458389282227	0.015700191259384155	0.2414219230413437	0.0	0.6279236674308777	0.854892909526825	0.4481866955757141	0.9340231418609619	0.056884765625	0.4422167241573334	0.4381200671195984	0.37626779079437256	0.12490123510360718	0.44961825013160706	0.42794865369796753	0.17436546087265015	0.5617286562919617	0.33212172985076904	0.44675129652023315	0.3752274513244629	0.39607176184654236	0.3525376319885254	0.5392434597015381	0.6603573560714722	0.4264947772026062	0.40510186553001404	0.43224021792411804	0.4182239770889282	0.4687708914279938	0.458349347114563	0.5906881093978882	0.5485247373580933	0.3341871201992035	0.5263669490814209	0.566798746585846	0.6743524670600891	0.41339966654777527	0.4703424870967865	0.3775002062320709	0.3534298539161682	0.41007521748542786	0.518291711807251	0.5412386059761047
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5211730003356934	0.020974844694137573	0.23569054901599884	0.04057350754737854	0.7533575296401978	0.8711332082748413	0.42262911796569824	0.7752758264541626	0.021187305450439453	0.45777225494384766	0.3332328796386719	0.356525182723999	0.1792304515838623	0.3686414957046509	0.4297725260257721	0.15327167510986328	0.5698806643486023	0.410940945148468	0.4132658839225769	0.4198293685913086	0.4362036883831024	0.3830215632915497	0.5021336674690247	0.7262413501739502	0.4200625419616699	0.3824854791164398	0.3964560031890869	0.42277947068214417	0.5167444348335266	0.46265730261802673	0.6351938843727112	0.516075074672699	0.445504367351532	0.5563219785690308	0.5228054523468018	0.6878745555877686	0.4355878233909607	0.5534427762031555	0.2613282799720764	0.3494756519794464	0.4562174081802368	0.553129255771637	0.5328094959259033
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6721148490905762	0.06638404726982117	0.12927645444869995	0.29505422711372375	0.5846418142318726	0.49070245027542114	0.35150760412216187	0.380321204662323	0.5328733921051025	0.8043938279151917	0.8014736175537109	0.03862585127353668	0.36416351795196533	0.2755274176597595	0.5417474508285522	0.32725101709365845	0.47236964106559753	0.2983497381210327	0.429671049118042	0.3328891098499298	0.5513354539871216	0.35628148913383484	0.4641076326370239	0.7633797526359558	0.6017095446586609	0.6327756643295288	0.7137734889984131	0.41933029890060425	0.15969836711883545	0.7614181041717529	0.25687044858932495	0.25907641649246216	0.4071948230266571	0.3977101147174835	0.8371337652206421	0.7494121193885803	0.06469413638114929	0.044497549533843994	0.1658133715391159	0.44747498631477356	0.2995702028274536	0.8853017091751099	0.33432313799858093
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4983394145965576	0.01638588309288025	0.2361050248146057	0.018608272075653076	0.7112991809844971	0.8703365325927734	0.41636165976524353	0.8509730100631714	0.0286695659160614	0.43372172117233276	0.3565574288368225	0.35788148641586304	0.13527809083461761	0.43723127245903015	0.4372444152832031	0.17704343795776367	0.5768641829490662	0.3366466760635376	0.43295618891716003	0.3048930764198303	0.44058406352996826	0.36643555760383606	0.5365898013114929	0.674763023853302	0.41703078150749207	0.408956378698349	0.451111763715744	0.41005241870880127	0.47210922837257385	0.4679403603076935	0.6028145551681519	0.5615766644477844	0.3146829903125763	0.4764626920223236	0.5511428117752075	0.6703136563301086	0.3660719692707062	0.48627984523773193	0.32922789454460144	0.37401652336120605	0.42271357774734497	0.5467492341995239	0.5723481178283691
TAS1R3	-	-	-	-	NA	classC	0.6026025414466858	0.10222950577735901	0.11082521080970764	0.1664648950099945	0.9308481216430664	1.0	0.2898607552051544	0.6698153018951416	0.10721990466117859	0.5848208665847778	0.40959545969963074	0.3367557227611542	0.08539977669715881	0.32301095128059387	0.37798836827278137	0.1083579808473587	0.6686912178993225	0.5391771197319031	0.638562798500061	0.714031994342804	0.2812308669090271	0.3121045231819153	0.4522942900657654	0.02069026231765747	0.5275405645370483	0.22297795116901398	0.42158785462379456	0.48229706287384033	0.4094023108482361	0.4287762939929962	0.34159722924232483	0.3235223889350891	0.4699915051460266	0.4140858054161072	0.24311485886573792	0.14049649238586426	0.5645727515220642	0.35012510418891907	0.6177945733070374	0.49382680654525757	0.3331742286682129	0.35662516951560974	0.4337870478630066
TAS1R1	-	-	-	-	NA	classC	0.5871012210845947	0.12241771817207336	0.12243136763572693	0.10183253884315491	0.9153972864151001	0.977115273475647	0.340707927942276	0.7109944224357605	0.0742763876914978	0.6063368320465088	0.4521680772304535	0.38349631428718567	0.07333630323410034	0.3024066090583801	0.3945455253124237	0.1114901602268219	0.6112756729125977	0.599722146987915	0.6283520460128784	0.7350283861160278	0.22107386589050293	0.2829991281032562	0.469544917345047	0.0	0.53178870677948	0.17921538650989532	0.41685420274734497	0.5221718549728394	0.49483421444892883	0.41276735067367554	0.33445847034454346	0.3729206323623657	0.47211647033691406	0.32782724499702454	0.15321886539459229	0.07643717527389526	0.589677095413208	0.2949043810367584	0.6276099681854248	0.4525258243083954	0.34175971150398254	0.3657364845275879	0.4624309837818146
TAS1R2	-	-	-	-	NA	classC	0.591833233833313	0.10373586416244507	0.1535460352897644	0.07696807384490967	0.7730624675750732	0.9568766355514526	0.37951523065567017	0.8115527629852295	0.13369295001029968	0.6005661487579346	0.4885895848274231	0.36749714612960815	0.09893256425857544	0.3456155061721802	0.362234890460968	0.11652405560016632	0.602299690246582	0.5445532202720642	0.600540280342102	0.712462842464447	0.2677138149738312	0.2916317880153656	0.49680691957473755	0.24057239294052124	0.5810657143592834	0.2181822955608368	0.5010106563568115	0.5558148622512817	0.42622536420822144	0.4153398871421814	0.4098142683506012	0.40900227427482605	0.3498174250125885	0.331487238407135	0.343463659286499	0.33373016119003296	0.483676940202713	0.33517199754714966	0.5923210382461548	0.4225965440273285	0.4498405158519745	0.342279851436615	0.4441699683666229
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6293138265609741	0.17890258133411407	0.0707537829875946	0.24632713198661804	0.7906150817871094	0.49430108070373535	0.4656435251235962	0.12275561690330505	0.4751919209957123	0.7895987033843994	0.7292705774307251	0.10871836543083191	0.44427862763404846	0.47865089774131775	0.6321408152580261	0.4384545683860779	0.07974085211753845	0.41658902168273926	0.5659643411636353	0.662664532661438	0.3042050302028656	0.5360053777694702	0.4188665747642517	0.4366794228553772	0.591234564781189	0.3207700848579407	0.4097214341163635	0.1030421257019043	0.6139346361160278	0.039127886295318604	0.1622103452682495	0.9199436902999878	0.3262081742286682	0.5866026282310486	0.4352288246154785	0.5455676913261414	0.5274288058280945	0.3322839140892029	0.3101803958415985	0.4578150510787964	0.35778185725212097	0.3125029504299164	0.38073867559432983
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.6328538656234741	0.22416448593139648	0.07246807217597961	0.2477038949728012	0.8369956016540527	0.513482928276062	0.47652000188827515	0.06639587879180908	0.4698759615421295	0.8000072240829468	0.7082070708274841	0.1086711436510086	0.4351987838745117	0.49821943044662476	0.6575418710708618	0.4293665885925293	0.03115829825401306	0.45802491903305054	0.6025168895721436	0.7863993644714355	0.24079139530658722	0.5515729784965515	0.4062344431877136	0.37628430128097534	0.5861865282058716	0.302543580532074	0.36866289377212524	0.0792188048362732	0.6387298107147217	0.013335704803466797	0.1717204451560974	0.9216712117195129	0.3115580677986145	0.5220264196395874	0.4339264929294586	0.6206670999526978	0.5010055899620056	0.354931116104126	0.233786940574646	0.2853125333786011	0.28025081753730774	0.36642029881477356	0.3854377865791321
GPR156	-	-	-	-	NA	classC	0.9428263306617737	0.09386307001113892	0.14949890971183777	1.0	0.2948669493198395	0.8080242872238159	0.5044968724250793	0.2931864261627197	0.7282179594039917	0.3455100655555725	0.5527980327606201	0.3028401732444763	0.21049277484416962	0.6506744623184204	0.5936130285263062	0.23571281135082245	0.3326946496963501	0.5182819366455078	0.5883647203445435	0.9086301326751709	0.1251465231180191	0.6136327981948853	0.05182027816772461	0.4093323051929474	0.6460607051849365	0.46324390172958374	0.06832537055015564	0.6880906224250793	0.8525906205177307	0.584843099117279	0.53780198097229	0.3879410922527313	0.42047998309135437	0.7906485795974731	0.3413606286048889	0.6654198169708252	0.21631880104541779	0.8339773416519165	0.20238065719604492	0.07617434859275818	0.0	0.5587183833122253	0.28473228216171265
ADGRG7	-	-	-	-	NA	classB	0.7177231311798096	0.13042795658111572	0.16032254695892334	0.26467931270599365	0.3116956949234009	0.33831870555877686	0.36507898569107056	0.5045400857925415	0.634026825428009	0.8974882364273071	0.7700105905532837	0.18462342023849487	0.25331640243530273	0.2727563679218292	0.5231946706771851	0.48397940397262573	0.3976651430130005	0.12608420848846436	0.4532264769077301	0.16015347838401794	0.4123760461807251	0.1744532585144043	0.6009395122528076	0.6541239023208618	0.35735929012298584	0.3410860002040863	0.5235666036605835	0.5123378038406372	0.39598986506462097	0.5220161080360413	0.6678256392478943	0.4616634249687195	0.26094120740890503	0.6686941385269165	0.5102859735488892	0.3083128035068512	0.41464167833328247	0.7226258516311646	0.3650049567222595	0.47586312890052795	0.5559645891189575	0.22224460542201996	0.5813499689102173
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8042116165161133	0.019884824752807617	0.09177616238594055	0.6471794247627258	0.20145343244075775	0.5351833701133728	0.37428605556488037	0.4008742570877075	0.5817028880119324	0.2883453369140625	0.2591548562049866	0.3432794511318207	0.5006651878356934	0.17971986532211304	0.40257933735847473	0.269398957490921	0.3998810648918152	0.12304550409317017	0.6372166275978088	0.5406830906867981	0.30363360047340393	0.43496477603912354	0.3097752034664154	0.37820154428482056	0.4893609285354614	0.2874836027622223	0.28567811846733093	0.6588751077651978	0.7132314443588257	0.603583574295044	0.40800076723098755	0.3699568510055542	0.44851556420326233	0.6018736958503723	0.7146629095077515	0.25124073028564453	0.6169552206993103	0.5402207374572754	0.2856003940105438	0.1978032886981964	0.4928527772426605	0.20535515248775482	0.1936345398426056
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6564654111862183	0.1323971450328827	0.4481357932090759	0.41233357787132263	0.31523051857948303	0.5689406394958496	0.4068007469177246	0.6306973695755005	0.5339781641960144	0.5083547830581665	0.5876902341842651	0.3304321765899658	0.8555949926376343	0.7606507539749146	0.7411465644836426	0.11536115407943726	0.6048991084098816	0.6161328554153442	0.42933782935142517	0.37914785742759705	0.2918739914894104	0.22177502512931824	0.5709747076034546	0.4313505291938782	0.4815980792045593	0.2592478096485138	0.4223896563053131	0.6342014670372009	0.4798431694507599	0.4567752480506897	0.7449899911880493	0.3956090211868286	0.4993208646774292	0.5279907584190369	0.42779383063316345	0.4425249695777893	0.532882571220398	0.9999998807907104	0.4655402898788452	0.21882428228855133	0.24239018559455872	0.5451539754867554	0.4826967418193817
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.5913751125335693	0.2181669920682907	0.4664331078529358	0.27482467889785767	0.3887578248977661	0.4956915080547333	0.32487985491752625	0.6779063940048218	0.45437607169151306	0.5037083625793457	0.5962817668914795	0.32239001989364624	0.8385225534439087	0.8562270402908325	0.9369188547134399	0.23172861337661743	0.6095740795135498	0.6584583520889282	0.42539793252944946	0.32170963287353516	0.4208330512046814	0.1257225126028061	0.521955132484436	0.2065894603729248	0.3606244921684265	0.34417569637298584	0.38581985235214233	0.588772714138031	0.6415693759918213	0.35356757044792175	0.3837069869041443	0.5781831741333008	0.42294856905937195	0.5083044171333313	0.3542400598526001	0.2533666789531708	0.54233318567276	0.2550402879714966	0.3384546637535095	0.5023260712623596	0.5036600828170776	0.39268431067466736	0.46412163972854614
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.5961143970489502	0.23085473477840424	0.45571333169937134	0.27341943979263306	0.37653809785842896	0.48804017901420593	0.312797486782074	0.6798813343048096	0.447980135679245	0.5465119481086731	0.6194609999656677	0.35938090085983276	0.8305281400680542	0.8501924872398376	0.9020178318023682	0.2663070261478424	0.6142860651016235	0.6803619265556335	0.3847053050994873	0.36430197954177856	0.4408705234527588	0.09202289581298828	0.5070115327835083	0.16109949350357056	0.303913950920105	0.3441103994846344	0.3609854578971863	0.6568456292152405	0.5945243239402771	0.3663945496082306	0.3719363510608673	0.6176396608352661	0.4074176251888275	0.4452332556247711	0.35939109325408936	0.2770366966724396	0.5308656096458435	0.1634182333946228	0.4341321587562561	0.45406201481819153	0.5203561186790466	0.3954589366912842	0.48608916997909546
GPR149	-	-	-	-	NA	classA	0.8618261814117432	0.10440978407859802	0.3805837631225586	0.9732488393783569	0.02633523941040039	0.5937634110450745	0.5418484210968018	0.43174928426742554	0.625235915184021	0.43387991189956665	0.5752347707748413	0.32443398237228394	0.1107894629240036	0.5885319113731384	0.7267339825630188	0.0841497927904129	0.6681669354438782	0.3004865050315857	0.6898934245109558	0.770086407661438	0.151955246925354	0.4161418378353119	0.3194133937358856	0.5898694396018982	0.6691148281097412	0.4951232671737671	0.5424551963806152	0.5089158415794373	0.8993871212005615	0.3017038404941559	0.8338276147842407	0.5988281965255737	0.24287813901901245	0.5381261110305786	0.1852167844772339	0.723895788192749	0.13648518919944763	0.0	0.48578914999961853	0.4573404788970947	0.18344751000404358	0.5120351314544678	0.671536386013031
ADGRF2	-	-	-	-	NA	classB	0.7873599529266357	0.15943743288516998	0.09446302056312561	0.3463064432144165	0.34222596883773804	0.34818482398986816	0.36368441581726074	0.42968443036079407	0.6653401851654053	1.0	0.8326733112335205	0.2877476215362549	0.30350109934806824	0.16018405556678772	0.43237432837486267	0.5548702478408813	0.6042783260345459	0.41978925466537476	0.4493113160133362	0.4128124713897705	0.20496401190757751	0.18591950833797455	0.3451331555843353	0.49577605724334717	0.18177977204322815	0.338971883058548	0.4210243225097656	0.7912580370903015	0.474838525056839	0.5843968391418457	0.6939780712127686	0.5862947106361389	0.3620424270629883	0.42789357900619507	0.059734463691711426	0.37336865067481995	0.3301989436149597	0.8341599106788635	0.24480976164340973	0.4424437880516052	0.5620395541191101	0.40295282006263733	0.6584286093711853
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7052109241485596	0.03172561526298523	0.11778298020362854	0.5008970499038696	0.10224649310112	0.4314977526664734	0.4470435380935669	0.5335873365402222	0.5298974514007568	0.1909557580947876	0.3279213011264801	0.41964027285575867	0.46465712785720825	0.30907464027404785	0.5146793723106384	0.3341112732887268	0.3535214364528656	0.0	0.6662721633911133	0.6631961464881897	0.2679750919342041	0.35720935463905334	0.26000896096229553	0.3813802897930145	0.46452224254608154	0.31941914558410645	0.4372023344039917	0.42888322472572327	0.4742702841758728	0.36071106791496277	0.6503243446350098	0.3691040277481079	0.30567461252212524	0.6350312232971191	0.4414510428905487	0.5366156697273254	0.35195231437683105	0.5329197645187378	0.4623967707157135	0.2768562436103821	0.503728985786438	0.34454962611198425	0.47688913345336914
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6297746896743774	0.161810040473938	0.44532984495162964	0.3391891121864319	0.3834143280982971	0.5358061194419861	0.4037055969238281	0.6521130800247192	0.5113546252250671	0.5074908137321472	0.4984520375728607	0.2984623312950134	0.8681548833847046	0.7568396329879761	0.8235067129135132	0.1543530821800232	0.5787394046783447	0.5614787340164185	0.42245376110076904	0.29755374789237976	0.32236891984939575	0.15093854069709778	0.5646429061889648	0.4800560772418976	0.4016037583351135	0.27325600385665894	0.323594868183136	0.6702613830566406	0.5051701664924622	0.4711126387119293	0.7147316932678223	0.41010499000549316	0.4296834170818329	0.5011067390441895	0.350014328956604	0.3421856164932251	0.46690595149993896	0.9932006597518921	0.5071288347244263	0.19385795295238495	0.3073378801345825	0.5865205526351929	0.45805418491363525
ADGRF4	-	-	-	-	NA	classB	0.748388409614563	0.15841224789619446	0.10698339343070984	0.2821519374847412	0.3814363479614258	0.3381645679473877	0.36768800020217896	0.45811545848846436	0.6420990228652954	0.9738560914993286	0.8642737865447998	0.2081024944782257	0.2689290940761566	0.19585910439491272	0.485089510679245	0.4803953766822815	0.4640890955924988	0.27266108989715576	0.41769614815711975	0.16992422938346863	0.2547897696495056	0.14861024916172028	0.5217971205711365	0.6016067862510681	0.30790358781814575	0.29894256591796875	0.47453415393829346	0.6101313829421997	0.45221397280693054	0.5710440278053284	0.7565927505493164	0.4053052067756653	0.43212804198265076	0.6124626994132996	0.3169219493865967	0.3503204584121704	0.3561001121997833	0.5913482308387756	0.3880882263183594	0.43104442954063416	0.4868565797805786	0.2465575635433197	0.446911096572876
