GPCR_name	GNA11	GNA12	GNA13	GNA14	GNA15	GNAI1	GNAI2	GNAI3	GNAL	GNAO1	GNAQ	GNAS	GNAZ	GPCR_class
ADGRE5	0.15436422525460328	12.299335790085815	7.7626775929028895	0.1531522718921145	3.869017624005097	1.2675727954053375	1.4338577286180099	5.373918411506964	0.14709624465226398	0.9977077443429561	0.18317092689224834	0.14335741830321727	6.217224728709814	classB2
ADGRF1	0.2019016367542386	0.1	0.1	0.9874933772919042	0.1	100.0	1.391136511545942	9.364776490183601	0.11149604182763377	3.2032444416086325	0.1	0.1	0.8833023922719141	classB2
ADGRF3	0.3215083922403247	0.1	0.1	0.47352058589768964	0.1	0.1	0.37771183837406036	0.5514972517770828	0.10420326665701266	1.0370319460380069	0.1	0.1	0.6087375632628315	classB2
ADGRF4	0.11525632296247348	0.1	0.1	0.12667300715256424	0.1	0.1	0.38646608145271416	0.42477153930125167	0.12622302724119747	0.5995766511871379	0.1	0.1	0.44569789176451285	classB2
ADGRF5	0.5409628849315903	0.1	0.1	1.4337958396656256	0.1	0.1	0.7541475979652008	0.6786951639301632	0.10166325286182218	0.5665900483259901	0.1	0.1	0.9595411753414818	classB2
ADGRG1	0.25142840923905624	100.0	0.1	0.38095977540187126	0.1	0.1	1.1780166476785467	0.9458010980119661	0.28956390691883177	1.8109200800993062	0.1	0.1	1.9285909022684005	classB2
ADGRG2	0.2392614620215546	0.1	0.1	0.2335213883398323	0.1	0.1	0.970256857972261	1.1752732039492038	0.38239735714835055	2.573665049476828	0.1	0.1	3.7642924385815943	classB2
ADGRG3	0.1606279426572957	52.00000000000001	100.0	0.22824260161405355	0.1	0.1	5.17333246797583	2.299365908509947	0.12073465127975175	9.53774082852885	0.1	0.1	2.8329970971170946	classB2
ADGRG4	0.21608786079874853	0.995395428872648	0.32479665735213104	0.245430055090763	1.4132686665855565	0.5872726914131052	1.0311045745523137	0.7393818966629295	2.155151450837485	1.063535952713831	0.2699355654548284	25.019848388359257	5.405681234741699	classB2
ADGRG5	0.12433821014823644	0.1	0.1	0.1216084627277679	0.1	0.1	0.8174538298353838	0.7251565771288849	0.13317561038540038	1.021326484886929	0.1	0.1	1.7746912107509127	classB2
ADGRG6	0.14302429408537368	0.1	0.1	0.15803530967704071	0.1	0.1	0.4838937586151549	1.0579969336904542	2.7669862768249827	1.3904584592296731	0.1	100.0	3.0281460894697383	classB2
ADGRG7	0.25879514135325055	0.7439875018884872	0.2864161573240079	0.35893992096422506	3.263013171491223	1.9485857489581813	2.984901800696061	3.7221423047967175	0.1042035526844653	1.734204731655214	0.4447475340345859	0.10393504734084975	2.8750263347457397	classB2
ADGRL1	0.3669617958299775	1.6040685888916109	1.1914865896226141	0.5031219204671531	1.8176450857226216	1.7799942665222186	1.7517799442239523	1.8967504227545644	0.17807094613300928	3.8754193695489163	0.26956072261450786	0.1538713450459824	2.7151597846906617	classB2
ADGRL2	0.3897722310298956	1.2396575459958572	0.5668999154789515	0.7771417616402254	1.0850153944326457	2.1754376803474256	1.4430132416358692	4.5679628852505765	0.26107165927055404	2.611198022797982	0.8184953471855118	0.33997407533868595	2.3777820046332145	classB2
ADGRL3	0.43913070097062784	3.010963739396638	0.7535370104994238	1.0000870941746405	1.502993648594503	1.4940342152843868	1.3882629891877298	1.7191337261317405	0.5473240520369408	1.0724730009415344	0.6938538985348316	0.3435505086005674	0.8108515632507446	classB2
ADGRL4	0.10061581166108959	0.22375005718530444	0.4234751159865121	0.18297574924934917	1.0162255059528884	3.4966328318703104	4.146327119944891	0.7308493320732355	0.1301640655999169	1.255966979087074	0.12369133510903325	0.10090051325725252	3.766439646058391	classB2
ADGRV1	0.10074719327487458	0.1008325421508701	0.1009724380459693	0.10073654702815872	0.10045918780606655	0.10332486814301282	0.10198485509297378	0.10056474515735529	0.10072163034924526	0.1010606684935272	0.10055887948481394	0.10079770222718491	0.09994558353672375	classB2
ADORA1	0.1	25.000000000000007	0.1	0.1	56.00000000000001	95.00000000000001	85.00000000000003	62.73813505356701	0.10269704246046227	96.99999999999999	0.1	0.1	85.99999999999999	classA
ADORA2A	0.1	99.0	47.00000000000001	0.1	67.0	0.1	0.1	0.9750684271637557	77.07191205779193	4.0	0.1	100.0	0.1	classA
ADORA2B	0.1	0.1	5.000000000000001	0.1	100.0	0.1	0.1	1.432347820614785	59.666015089701986	7.999999999999999	0.1	89.0	0.1	classA
ADORA3	0.1	0.1	0.1	0.1	100.0	93.99999999999997	92.00000000000001	32.96500713042454	0.10434497492325405	60.0	0.1	0.1	0.1	classA
ADRA1A	96.99999999999999	0.1	0.1	85.00000000000003	63.999999999999986	76.0	0.1	2.957348072630804	2.141634279192108	38.99999999999999	98.0	53.000000000000014	0.1	classA
ADRA1B	90.3372887355676	1.2207793770584976	0.1	84.61462064125874	100.0	1.8244546587037451	0.6763702383073513	2.777346525950045	0.7809141782981839	0.1	88.00000000000001	0.1	3.8114807311160406	classA
ADRA1D	88.71106258918364	9.022211982575993	0.1	82.69995329470994	25.000000000000007	2.442063617880141	0.8872766493105253	2.147147813160686	0.5885111667525362	0.1	100.0	0.1	5.674284901241428	classA
ADRA2A	48.99999999999999	18.999999999999996	29.999999999999996	48.99999999999999	34.0	98.0	91.00000000000001	94.546181289065	0.6118639831609217	96.0	12.000000000000002	13.999999999999998	100.0	classA
ADRA2B	0.1	0.1	0.1	0.1	36.0	92.00000000000001	86.99999999999999	91.51058237101674	0.2515324355543573	96.0	0.1	0.1	100.0	classA
ADRA2C	0.1	0.1	28.0	0.1	28.0	89.99999999999997	88.00000000000001	92.88071469871865	0.35839667014426063	96.0	0.1	0.1	100.0	classA
ADRB1	0.1	57.00000000000001	27.000000000000004	56.00000000000001	60.0	0.1	0.1	4.829638906143317	87.84294149751513	30.999999999999996	23.999999999999993	100.0	63.999999999999986	classA
ADRB2	0.1	0.1	0.1	0.1	63.0	13.999999999999998	38.99999999999999	0.1	79.99999999999999	21.0	5.000000000000001	96.0	32.00000000000001	classA
ADRB3	1.3738956337340347	1.0169250290365064	0.1	0.617491983854817	17.999999999999996	6.079180900238192	3.3524330030678944	12.646082475122249	90.63732931663361	0.1	0.1	100.0	9.520467151290514	classA
AGTR1	100.0	30.999999999999996	96.0	91.00000000000001	92.00000000000001	45.00000000000001	76.0	49.2718985150166	0.10484466034688779	78.99999999999999	66.00000000000001	0.1	70.99999999999999	classA
AGTR2	0.13526649611133768	5.458997303111692	0.4275898627865788	50.732249385081985	4.36405718066971	60.01497575282707	45.489339579555676	55.979543327163945	0.11070996444998842	43.57416355780015	2.237380658278776	0.10128511281135193	20.639267763095276	classA
APLNR	0.1	72.00000000000001	32.00000000000001	0.1	32.00000000000001	100.0	99.0	58.07739008041226	0.1010126202033789	96.99999999999999	0.1	0.1	85.00000000000003	classA
AVPR1A	100.0	0.1	0.1	92.99999999999999	49.99999999999999	77.99999999999999	77.0	20.665724487859777	0.10059997399206586	47.99999999999999	99.0	0.1	79.99999999999999	classA
AVPR1B	79.90945020331803	1.152496784679647	0.1	32.79628679581497	9.0	40.12050352997792	34.969015831496264	37.83627703804974	0.14429551163010249	21.0	100.0	0.1	18.806169099517696	classA
AVPR2	70.00000000000001	0.1	40.99999999999999	64.99999999999999	63.999999999999986	34.0	50.999999999999986	8.195428312350671	13.019636832845107	29.999999999999996	28.0	75.00000000000001	0.1	classA
BDKRB1	95.00000000000001	0.1	0.1	95.00000000000001	100.0	88.00000000000001	88.00000000000001	74.6218334321833	0.15184259712714002	88.00000000000001	95.00000000000001	0.1	85.00000000000003	classA
BDKRB2	100.0	98.0	52.00000000000001	100.0	47.99999999999999	83.00000000000001	77.0	67.58275499689975	0.20419052527877948	38.99999999999999	100.0	0.1	85.00000000000003	classA
BRS3	79.59325828475232	9.527352989687268	0.1	75.50978603177178	0.1	51.000548205590164	40.49641979121633	17.687326249574557	0.10265448549307964	0.1	100.0	0.1	54.01743173138635	classA
C3AR1	0.11274448158425918	0.30372173828892274	0.2040968062420235	0.5617307126989688	34.9977755448393	92.69685008066543	94.50430413951668	94.74211353859079	0.17500291004831375	93.87774968443442	0.14534118017796827	0.18106730488820674	48.400075999202166	classA
C5AR1	0.1	0.1	0.1	0.1	100.0	99.0	99.0	95.56185503869726	0.10232521021192158	92.00000000000001	0.1	0.1	88.00000000000001	classA
C5AR2	0.10106433025249757	0.10089820065650158	0.16400297909288744	0.10103259941541518	0.10208935336872463	0.1057602019294719	0.1023333277344493	0.10154886286175067	0.1033777476824546	0.1260742718835348	0.10135248483471092	0.10283059128650988	0.12047267936689948	classA
CALCR	0.1	92.99999999999999	100.0	0.1	77.99999999999999	0.1	0.1	12.443490257498723	63.74503143248963	0.1	0.1	89.99999999999997	0.1	classB1
CALCRL	62.0	72.00000000000001	46.0	67.0	60.0	68.00000000000001	68.00000000000001	33.04012315430292	35.60205346612246	45.00000000000001	34.0	100.0	63.0	classB1
CASR	4.4550610485105775	0.1010964040534444	0.10170326326550898	46.29275618427962	0.3795632801676135	22.20671421192951	1.888893390939815	2.0532086904054307	0.10085944824808063	16.934872784459728	36.80843004021243	0.10089259247361897	4.745485790500641	classC
CCKAR	98.0	100.0	56.00000000000001	99.0	52.00000000000001	86.99999999999999	83.99999999999999	62.7819432462671	0.1859583468061101	83.00000000000001	98.0	44.0	79.99999999999999	classA
CCKBR	75.53032893177257	7.5938214491026	12.000000000000002	77.60280842514769	29.0	66.11120427283439	73.19227337047057	58.61077663305647	0.3318698366309018	34.0	100.0	0.1	44.387961006308046	classA
CCR1	0.10678850780878923	0.19597836725387277	0.26134863422463794	0.11936735784543787	13.536434846349653	95.81529081296108	95.85559133699007	95.81700034734996	0.10687263799915843	96.08050114428387	0.11609630088484564	0.1013566162180527	81.94482427258345	classA
CCR10	0.10121346537325943	0.31501016852697816	0.14678704475592155	0.10133847833381529	0.6561284067096296	31.31495974501146	28.858388369172125	40.39714380546683	0.10150219840646076	70.065990221105	0.10685483288225603	0.10078176676837387	24.65098395592914	classA
CCR2	0.10518399187570734	0.23083112225088293	0.1841191364895676	0.10453798280287158	10.099444685086644	95.78281545412902	95.45277128237554	95.15525436738481	0.10089892074207073	94.61484908708691	0.10219534726056295	0.10135151113251986	82.76424273929034	classA
CCR3	0.766561064744247	0.21486012482723504	0.7449145339234746	5.682341497327276	16.34068682202327	95.4517756576765	95.46969849125553	94.75735411533296	0.10409330440895527	91.68590277483962	2.8849628712834763	0.10442169100410129	81.23513472533878	classA
CCR4	0.12289913500334565	0.24990814932957528	0.588317612904531	0.3746822979367152	13.344082701711175	94.90142834051058	95.26078185128965	94.61960186024729	0.10470635458436851	95.5982964677313	0.19415294943304934	0.10205706259264918	82.50844887289597	classA
CCR5	0.1	0.1	0.1	0.1	70.00000000000001	98.0	96.0	96.03739081350875	0.101354766116476	93.99999999999997	0.1	0.1	100.0	classA
CCR6	0.1	100.0	0.1	0.1	95.00000000000001	85.99999999999999	93.99999999999997	92.19874670395672	0.35113554720262863	83.00000000000001	0.1	0.1	95.00000000000001	classA
CCR7	0.10099673393504337	0.1331145404671365	1.119981003409974	0.09999264395108438	9.56384794707859	92.53453041232801	93.95779485773393	94.43465379047686	0.12705192702707124	94.55905432618556	0.10090851775768529	0.10191559402853687	83.48884926840299	classA
CCR8	0.10086354569101078	1.2715162851154356	1.285825641651363	0.10743036112787836	12.384475730737384	94.68608778715678	94.47639634508138	94.82294777038412	0.10479671150786096	94.22474325878535	0.10393456234757689	0.10215361507261062	82.64285912878574	classA
CCR9	0.1031039975568905	0.6584740069018266	1.8544946315367337	0.09994083756454554	8.278587302357925	61.94525460930824	54.37684780389125	68.14642000734864	0.1452203895569321	83.70399405926216	0.14472372970370098	0.10079814491478452	63.42241219756511	classA
CCRL2	0.1007823753680937	0.10088134935211004	0.10092657868620672	0.10091801873278539	0.12133801668895326	0.116558192540579	0.10494722042659523	0.11066369209230564	0.10070638416440932	0.10393467646343749	0.10051109735450173	0.1010703779934192	0.10308817852936057	classA
CELSR1	0.10110284223633947	0.10140112620605302	0.10814067395129484	0.10123599911318128	0.11131562143230761	0.2826530346709572	3.8336524662348954	4.321881029649507	0.10107441464573248	2.060188260112365	0.10127001761142924	0.11668122638333153	1.7339582297761742	classB2
CELSR2	0.10111316638539852	0.10093099745760378	0.10355417044489088	0.10086699265535987	0.14658242606563657	0.8596754044357544	0.6176825469173362	0.43824468637591274	0.10094694265810263	0.7987166084577286	0.10120725627848437	0.10383407493820725	0.41983883474471645	classB2
CELSR3	0.10167322956714513	0.1005029450634737	0.10101009708635816	0.10024254440159298	0.10496839564401705	0.2062615967621279	0.15528361445151895	0.15034396362443284	0.10075042885068465	0.2327603317389509	0.10033105964271853	0.10069231493745612	0.18392764364053046	classB2
CHRM1	100.0	0.1	0.1	98.0	77.0	63.999999999999986	59.00000000000001	41.53613521000327	1.9463387346485137	30.999999999999996	98.0	37.99999999999999	68.00000000000001	classA
CHRM2	0.1	0.1	0.1	52.00000000000001	44.0	92.00000000000001	88.00000000000001	90.34624076620531	0.259333625129766	96.99999999999999	0.1	32.00000000000001	92.00000000000001	classA
CHRM3	96.99999999999999	0.1	0.1	96.99999999999999	74.00000000000001	46.0	64.99999999999999	38.02373372383363	1.0032825922577433	40.000000000000014	98.0	4.0	67.0	classA
CHRM4	0.1	4.0	0.1	56.00000000000001	40.000000000000014	98.0	93.99999999999997	87.17278697388835	0.2309343916489527	96.0	15.000000000000004	4.0	89.99999999999997	classA
CHRM5	80.54708865107011	0.4048823935685493	0.1	76.71152823945661	53.000000000000014	37.0340535874748	40.31056826471281	39.51679651552055	6.065014558228799	6.0	100.0	0.1	18.582080961621273	classA
CMKLR1	0.10102060586822263	0.18745964641236892	0.2718619727538696	0.10527125007383979	14.074797304589023	95.63467304110813	95.88948635548424	96.13260212191052	0.11286063972693947	95.6680435228397	0.1323347986182547	0.1020659432887723	63.56082360765935	classA
CMKLR2	0.10160960474776069	0.10130287965787109	0.10191611156298151	0.10104649429871031	0.16309462790405288	0.2703114118243758	0.9771142279488017	0.18331244009478395	0.10065561705237157	0.35809134237858564	0.10187982058551141	0.10049068338714366	0.14263874490422362	classA
CNR1	0.1	58.00000000000001	44.0	47.99999999999999	49.99999999999999	100.0	92.99999999999999	85.2413567217586	0.2490079959678897	98.0	4.0	17.999999999999996	92.00000000000001	classA
CNR2	0.1	0.1	0.1	0.1	60.0	100.0	98.0	90.97801414199513	0.10133497353412205	91.00000000000001	0.1	0.1	92.99999999999999	classA
CRHR1	0.1	92.00000000000001	50.999999999999986	0.1	40.99999999999999	73.0	72.00000000000001	58.17018068074954	59.81001751545763	4.0	0.1	93.99999999999997	70.00000000000001	classB1
CRHR2	0.1	0.1	0.1	57.00000000000001	48.99999999999999	77.0	74.00000000000001	46.11056863655012	63.90759622409562	43.000000000000014	0.1	100.0	68.99999999999999	classB1
CX3CR1	0.10013673428575806	0.17669187619281188	0.2369510861609338	0.09993502199842275	6.069263739894185	92.06744327757765	94.4686427614696	94.26954984723467	0.10102189527955197	95.45989816238318	0.09988461632060906	0.1006932823066308	80.83531184862103	classA
CXCR1	0.13048555555815863	0.13221164319827824	0.3277553420486419	0.1421662496543249	15.408973367086345	90.01570453849628	92.19226818830121	91.60854745204546	0.11930924672480472	94.21155369206039	0.5615430187112738	0.1032620663040223	81.22202444517664	classA
CXCR2	0.1	0.1	0.1	0.1	86.99999999999999	99.0	99.0	92.56714945209016	0.16258444821694726	96.99999999999999	0.1	0.1	91.00000000000001	classA
CXCR3	0.11601164462949322	0.18856481547588302	2.3005343095972854	0.10064828184317089	9.947666002887738	92.30806433034445	93.24777263826928	92.43796015120361	0.10111488717940235	95.56481915703996	0.11700176746690796	0.10105004459532405	74.64709313722163	classA
CXCR4	0.1	0.1	0.1	0.1	4.0	96.99999999999999	100.0	93.9888774675331	0.10071427650686245	96.0	0.1	0.1	88.00000000000001	classA
CXCR5	0.1	0.1	0.1	0.1	0.1	95.00000000000001	93.99999999999997	94.9510915800336	0.10108645620205862	96.0	0.1	0.1	99.0	classA
CXCR6	0.10071881039132695	4.05544081609374	0.19741184224968333	0.10029252505860024	8.62636305257252	94.10039509352197	94.92039423410118	93.53385679510217	0.10138029493555813	92.16484076806245	0.11985761018091161	0.10099458546055436	62.57122803546878	classA
CYSLTR1	83.99999999999999	0.1	0.1	79.99999999999999	89.0	98.0	98.0	93.05952855579412	0.3344378224228278	92.00000000000001	85.00000000000003	0.1	100.0	classA
CYSLTR2	89.99999999999997	93.99999999999997	86.99999999999999	93.99999999999997	100.0	74.00000000000001	70.99999999999999	78.92375449548544	0.7675937828702425	73.0	91.00000000000001	0.1	89.99999999999997	classA
DRD1	0.1	0.1	0.1	0.1	52.00000000000001	23.999999999999993	0.1	6.428698409551606	85.15186012579514	0.1	0.1	100.0	61.000000000000014	classA
DRD2	0.1	0.1	0.1	0.1	29.999999999999996	98.0	86.99999999999999	73.34769764346878	0.5340858413054701	96.0	2.0	2.0	85.99999999999999	classA
DRD3	0.1712336729495564	0.1863244342191265	0.1	0.10017498903552101	0.1	86.00610985125296	83.08824212324424	83.74549876759986	0.18930042309176143	100.0	0.1	0.1	54.63849901192354	classA
DRD4	0.1773335790676219	3.4017458435380488	0.1	0.276146598474111	0.1	86.61373848987301	82.5217214958084	88.47119651581208	0.10552343683952081	100.0	0.1	0.1	68.49410352474729	classA
DRD5	0.1	0.1	0.1	0.1	66.00000000000001	42.00000000000001	55.00000000000001	11.994657095834329	88.98855292167984	7.0	0.1	75.00000000000001	0.1	classA
EDNRA	91.00000000000001	45.00000000000001	55.00000000000001	92.99999999999999	40.000000000000014	63.0	89.99999999999997	87.04195114436735	5.293507807064819	96.0	56.00000000000001	20.000000000000004	96.0	classA
EDNRB	51.497754992557574	6.0	20.000000000000004	68.35093399217185	0.1	49.99999999999999	56.59355385816761	49.26489325967571	2.5326514220033833	100.0	26.0	0.1	36.87674268937813	classA
F2R	92.99999999999999	0.1	100.0	81.0	86.99999999999999	58.00000000000001	66.00000000000001	78.17887446581939	0.10646223343610312	73.0	92.99999999999999	0.1	85.99999999999999	classA
F2RL1	85.99999999999999	100.0	96.99999999999999	77.0	83.99999999999999	77.99999999999999	78.99999999999999	80.1624893488757	0.10036460875833347	79.99999999999999	70.99999999999999	0.1	83.99999999999999	classA
F2RL2	15.59574187840658	55.42505173149755	26.42542525933167	38.65514594818189	16.37933784707188	33.09720840966444	28.615746298509368	31.512246593037112	0.3987430044337256	13.111396745446429	4.314606767014836	0.34086387099201565	21.69320588702609	classA
F2RL3	65.85754574112043	64.36404666913371	51.337565653466704	84.74187764685743	36.157157387349905	69.80397857445114	73.82805076415443	56.335651903672755	0.4493008668372856	56.482995364797944	80.5843072542951	0.6873268571794989	47.37661750661953	classA
FFAR1	78.76829712337457	0.5122052038033147	2.0519577735902894	78.42443160883207	30.48145756965839	71.32952609156534	71.32142075987298	46.17384572894307	1.7904626732669418	23.749336379275345	78.78470922742525	3.9153251552679373	11.494895634554442	classA
FFAR2	89.99999999999997	0.1	0.1	95.00000000000001	0.1	100.0	95.00000000000001	83.1149988688463	0.13829995950823107	0.1	86.99999999999999	0.1	0.1	classA
FFAR3	0.1	85.99999999999999	77.99999999999999	0.1	0.1	98.0	99.0	90.52502052025044	0.13748882419134378	96.99999999999999	0.1	0.1	89.0	classA
FFAR4	86.99999999999999	0.1	77.99999999999999	96.0	100.0	91.00000000000001	91.00000000000001	84.35521498103508	0.11275717064210697	85.99999999999999	83.99999999999999	0.1	0.1	classA
FPR1	0.1013981341438107	0.1	0.8793393366092274	0.15740520894572707	10.95716905614764	100.0	95.83967428798105	95.92863316605717	0.20656049425590378	95.5629829666994	0.1	0.1	81.01888530326556	classA
FPR2	0.1826567728494547	0.1	0.3005482160768131	0.7715758625652986	15.636111250150986	100.0	95.71203892924616	95.71766129229063	0.21082794585926876	86.42740397695103	0.1	0.1	51.840448567522316	classA
FPR3	0.1004341390459879	0.10646138597918248	0.1977291750925527	0.10282339392855003	10.981802110226417	93.67038832558826	93.18710536240692	93.7452130682348	0.10108771870636686	88.93990878052146	0.1013501340553914	0.10153579075031503	30.54752671166868	classA
FSHR	3.7254688776193206	0.2505060704454631	0.9527931978892704	1.7584604110087174	22.480084447449375	11.138845775168017	22.555311775953687	16.966395303126657	4.123662673222988	10.071169173115404	8.44993597556183	1.1015768393049674	11.040894864040865	classA
FZD1	0.1007308648816644	0.10046035975021339	0.09996879540973572	0.10096489960874189	0.21956761838853675	0.10121607691841476	0.09991859210975693	0.10022715064509505	0.100731486998867	0.10075511647175193	0.10099938147291954	0.10074930883191426	0.10024046700066397	Frizzeled
FZD10	0.10076832318460421	0.10069742827978867	0.10128105384399995	0.10085159989483594	0.1146705611251475	0.10015539934869787	0.10013695417788299	0.1003704493236023	0.10079039816247982	0.10053564098334568	0.10078735495839687	0.10058514656026134	0.10068219957651238	Frizzeled
FZD2	0.10098036509804623	0.10064806082821447	0.10004011096307726	0.10094076376716161	0.13582780776860162	0.10112135429611892	0.10006959357725609	0.10048551158759018	0.10067903528019881	0.10067388142095084	0.10081427667034304	0.10071752484847671	0.10063507705131777	Frizzeled
FZD3	0.1006703857899125	0.10077540435499038	0.10094253704245672	0.1008496898060334	0.13705003352090142	0.10074673698408221	0.14396607571655703	0.10035747381199814	0.10089026620774734	0.152697605986835	0.10111472064967048	0.10057501435845909	0.11414740166989053	Frizzeled
FZD4	0.10063446934109586	0.10001586675364744	0.10007523842197176	0.1005906824313612	0.17117380306031788	0.1030582450457648	0.10009922226104478	0.10043918413864564	0.10061561833536518	0.099889058018998	0.10081276853235042	0.10070754517073305	0.10626489985276559	Frizzeled
FZD5	0.1008338706785379	0.10050563483259638	0.09998397109603505	0.10080449492899349	0.11114135020524146	0.10009591143505167	0.10273290546372545	0.10069651615104748	0.10082347818442758	0.1024501480676235	0.10085409136938135	0.10062018920728011	0.1000634683882316	Frizzeled
FZD6	0.10084773823092577	0.10070795981909242	0.10041624892970605	0.1007068264509544	0.15889101383450166	0.10023303823702333	0.10018840846342415	0.10050018640068885	0.1006353670961265	0.10054688697460987	0.10082062770080957	0.10064812989533621	0.1071504675767204	Frizzeled
FZD7	0.10072465774488627	0.10054723196355242	0.10024551612279517	0.10073466676901913	0.13255208845356234	0.10008949616276383	0.10000441937913404	0.1000569728014501	0.10079339995834173	0.10190464249695336	0.10094142874174669	0.10064611315489468	0.10403359068473608	Frizzeled
FZD8	0.10095593458984638	0.10131967622459997	0.10138885235436912	0.10086920763437658	0.14576880026829445	0.1329955693437613	0.10073881444615233	0.10188713368092739	0.1007267037076214	0.13175459140584625	0.10088726152704668	0.10065286801303636	0.10927126515892072	Frizzeled
FZD9	0.1008708827445586	0.10074431729472082	0.1007878114331516	0.10088458923644866	0.11035592570006249	0.10040538961247142	0.10009435909376954	0.1001579286086432	0.10075824167363018	0.10462275225481912	0.10107061380716162	0.10067884183299497	0.10036777694731557	Frizzeled
GABBR1	0.10074680611891791	0.10091902982215452	0.10097103840386278	0.10071142911059669	0.10279209833668494	0.10039494482916818	0.10033134881130523	0.10066382317412004	0.10090094254825469	0.10825333689085875	0.10094054210994008	0.10095482614203771	0.10018388470543094	classC
GABBR2	0.1014429686589944	0.10071018512778777	0.26555546003367386	0.10137589823378847	0.3991105452666072	37.17113375436405	30.247444681866035	38.249215145293974	0.10074438642789607	51.99175949593742	0.10146361785237314	0.10229057051627714	10.847649894247736	classC
GALR1	0.15253425019629163	0.1541098890420134	0.1	0.10195839041280669	0.1	83.26751465421334	67.25882133326733	90.84017051346684	0.1011430207629072	100.0	0.1	0.1	42.714637964490684	classA
GALR2	1.928929072121099	48.9540178109111	17.0	31.33809052472148	7.0	31.426937030779776	32.42134282171651	30.703515253648995	0.10623106965977046	10.999999999999996	100.0	0.1	23.106795934344188	classA
